age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
54,4,141272,11,9,2,1,5,4,0,0,0,40,39,1
62,2,123749,9,13,2,4,0,4,1,0,0,40,39,1
18,4,101173,11,9,4,4,3,4,0,0,0,35,39,0
49,4,39518,15,10,2,13,0,4,1,0,0,40,39,1
26,4,250038,6,5,4,5,2,4,1,0,0,40,26,0
59,5,165695,9,13,2,10,0,4,1,0,0,20,39,1
48,2,225594,11,9,2,8,0,2,1,0,0,40,39,0
21,7,51979,15,10,4,8,3,4,0,0,0,11,39,0
31,4,177675,15,10,2,12,0,4,1,0,0,60,39,1
37,4,199739,15,10,0,3,3,4,1,0,0,40,39,0
38,4,27408,11,9,4,5,1,4,1,0,0,60,39,0
28,4,110169,8,11,0,1,1,4,0,0,0,3,39,0
39,6,179488,11,9,2,4,0,4,1,0,0,50,39,0
30,4,118551,9,13,4,12,1,4,0,0,0,35,39,1
71,6,157845,9,13,2,12,0,4,1,0,0,20,39,0
37,6,68899,11,9,2,14,0,4,1,0,0,60,39,1
53,4,58535,11,9,0,12,1,4,0,0,0,40,39,0
39,4,191503,9,13,2,10,0,4,1,0,1887,40,39,1
34,4,113364,7,12,2,8,0,4,1,0,0,35,39,0
34,6,204742,11,9,2,14,0,4,1,0,0,62,39,0
21,4,163870,15,10,4,12,3,4,1,0,0,40,0,0
53,4,208122,15,10,2,14,0,3,1,0,0,60,39,1
46,2,174361,12,14,2,10,0,4,1,0,0,40,39,1
23,4,265077,9,13,4,1,3,4,0,1055,0,10,39,0
50,4,241648,8,11,0,8,1,4,0,0,0,20,39,0
30,4,94145,11,9,0,1,4,2,1,0,0,40,39,0
32,4,178449,11,9,4,3,1,4,1,0,0,50,39,0
23,4,236804,9,13,4,4,1,4,1,0,0,30,39,0
53,6,187830,12,14,2,4,0,4,1,7688,0,35,39,1
41,4,66208,14,15,0,10,4,4,0,0,0,45,39,0
42,4,219155,9,13,2,12,0,4,1,15024,0,50,39,1
38,4,99146,11,9,2,14,0,4,1,0,0,65,39,0
45,4,142889,11,9,0,3,4,4,1,0,0,44,39,0
56,4,136164,15,10,0,1,1,4,0,0,0,40,39,0
36,4,154410,9,13,2,10,0,4,1,0,0,40,39,1
65,4,113293,11,9,2,3,0,4,1,0,0,40,39,0
41,4,195096,9,13,2,4,0,4,1,0,0,50,39,1
42,4,172641,5,4,5,7,4,2,0,0,0,40,39,0
43,4,265072,9,13,4,10,1,1,1,0,2258,50,39,1
22,4,305874,11,9,2,3,0,4,1,0,0,60,39,0
51,4,312446,9,13,2,4,0,4,1,0,0,37,39,1
21,4,391312,11,9,4,8,1,2,0,0,0,30,39,0
32,4,234976,15,10,2,4,5,4,0,0,0,55,39,0
19,4,199495,15,10,4,6,3,4,1,0,0,40,39,0
53,4,98561,11,9,6,13,1,4,1,0,0,39,39,1
43,4,176452,6,5,3,3,1,4,1,0,0,50,0,1
17,4,188996,6,5,4,12,1,4,0,0,0,30,39,0
46,7,171926,12,14,0,4,4,4,1,7430,0,50,39,1
45,2,310260,9,13,2,10,0,4,1,0,0,50,39,1
52,4,72257,11,9,0,6,1,4,1,0,0,40,39,0
37,6,86643,7,12,4,14,1,4,1,0,0,50,39,0
18,4,115815,1,7,4,8,3,4,1,0,0,20,39,0
53,4,227475,9,13,0,12,1,4,0,0,0,40,39,0
45,2,324550,12,14,2,10,0,4,1,7688,0,40,39,1
37,4,138105,11,9,5,3,4,4,0,0,0,40,39,0
19,4,146189,1,7,4,12,4,0,1,0,0,43,39,0
25,4,478836,15,10,4,4,1,4,1,0,0,40,39,0
57,4,513440,12,14,2,4,0,4,1,0,0,40,26,0
19,4,151806,15,10,4,8,1,4,0,0,0,40,39,0
45,4,363253,15,10,4,10,1,4,1,0,0,50,0,1
54,5,263925,11,9,0,12,1,4,1,0,0,50,39,0
29,4,57617,15,10,4,8,1,4,0,0,0,34,39,0
32,4,208761,11,9,4,14,1,4,1,0,0,60,39,0
49,4,169092,11,9,2,1,2,4,0,0,0,40,0,0
34,4,173854,12,14,0,4,1,4,1,27828,0,60,39,1
46,2,116906,12,14,4,10,1,2,0,0,2258,35,39,0
43,4,163769,0,6,5,8,4,4,0,0,0,40,39,0
32,1,72630,14,15,4,10,1,4,1,14084,0,55,39,1
58,0,141409,8,11,2,0,0,4,1,0,0,40,39,0
67,4,24968,6,5,2,11,0,4,1,0,0,40,39,0
24,4,118514,11,9,4,3,3,4,1,0,0,40,39,0
19,0,116834,15,10,4,0,3,4,0,0,0,25,39,0
42,6,99185,9,13,2,3,0,4,1,0,0,50,39,1
32,4,121769,15,10,2,3,0,4,1,0,0,40,39,0
59,4,160271,5,4,5,7,1,4,1,0,0,40,39,0
34,4,123429,15,10,2,1,0,4,1,0,0,60,39,0
24,4,744929,11,9,4,4,3,2,0,0,0,40,39,0
21,4,143604,15,10,4,1,3,4,0,0,0,12,39,0
36,4,284582,15,10,5,12,4,4,0,0,0,40,39,0
38,0,229363,11,9,2,0,5,4,0,0,0,4,39,0
53,4,161482,9,13,0,10,1,4,0,0,0,50,39,1
24,6,107452,15,10,2,12,0,4,1,0,0,40,39,0
38,7,534775,15,10,4,13,4,2,0,0,0,50,39,0
51,4,183200,15,10,2,4,0,4,1,0,1902,40,39,0
42,4,169980,15,10,2,3,0,2,1,0,0,50,39,1
22,4,299047,15,10,4,1,3,4,0,0,0,30,39,0
53,4,92475,15,10,4,1,2,4,0,0,0,40,39,0
51,4,114758,1,7,2,7,0,4,1,0,0,48,39,1
65,6,55894,14,15,0,13,1,4,1,0,0,40,39,0
40,4,98466,1,7,2,3,0,4,1,0,0,50,39,0
39,4,170174,8,11,4,1,3,4,1,14344,0,40,39,1
54,4,335177,11,9,0,3,4,4,1,0,0,45,0,0
24,4,511231,11,9,4,8,3,2,1,0,0,40,39,0
32,2,257849,11,9,2,14,0,4,1,0,0,40,39,0
40,2,208751,9,13,0,10,4,4,0,0,0,40,39,0
36,4,383566,9,13,2,4,0,4,1,15024,0,55,9,1
47,0,214605,11,9,2,0,0,4,1,0,0,40,39,0
40,7,243664,9,13,2,10,5,2,0,0,0,40,39,0
41,4,176716,9,13,2,10,0,4,1,0,1902,40,39,1
38,4,366618,11,9,0,3,1,4,1,0,0,40,39,0
36,5,83748,15,10,2,4,2,1,0,0,0,70,35,0
64,4,278585,11,9,5,7,4,2,0,0,0,40,39,0
47,4,106942,5,4,5,8,1,4,0,0,0,38,39,0
22,4,372898,15,10,4,1,3,4,0,0,0,20,39,0
48,4,183610,8,11,0,13,1,4,0,0,0,40,39,0
45,4,106061,1,7,2,12,0,4,1,0,0,70,39,0
58,7,138130,11,9,4,13,3,2,0,0,0,40,39,0
48,4,43479,8,11,2,6,0,4,1,5013,0,40,39,0
49,4,118520,11,9,0,1,1,4,0,0,0,45,39,0
34,1,207284,2,8,2,3,0,4,1,0,0,40,39,0
43,7,598995,9,13,2,10,5,2,0,3103,0,40,39,1
50,7,141608,11,9,2,8,5,4,0,0,0,30,39,0
31,4,230912,15,10,4,1,1,4,0,0,0,55,39,0
31,4,309170,11,9,4,6,1,4,1,0,0,40,39,0
57,4,27459,11,9,3,14,1,4,1,0,0,40,39,0
33,6,266674,15,10,2,3,0,4,1,7298,0,56,39,1
52,4,93127,1,7,2,8,0,4,1,0,0,32,39,0
43,5,27444,9,13,2,12,0,4,1,99999,0,40,39,1
30,4,131415,9,13,4,9,1,4,0,0,0,60,39,0
54,4,105428,11,9,0,3,1,4,1,0,1741,40,39,0
36,4,139364,9,13,3,4,1,4,1,10520,0,40,21,1
43,4,236936,11,9,0,4,4,4,0,0,0,47,39,1
35,4,109204,9,13,2,14,0,4,1,0,0,40,39,0
56,4,456592,11,9,0,8,4,4,0,0,0,37,39,0
34,6,173201,12,14,4,10,3,4,1,0,0,50,5,0
19,0,183408,11,9,4,0,3,4,1,0,0,40,39,0
51,4,111721,11,9,2,8,0,4,1,0,0,35,39,0
39,4,268258,9,13,2,14,0,2,1,7688,0,50,39,1
59,4,128258,11,9,0,1,4,4,0,0,0,38,39,0
46,6,525848,1,7,2,14,0,2,1,0,0,48,39,0
39,4,124090,0,6,2,14,0,4,1,0,0,40,39,0
67,4,249043,15,10,2,12,0,4,1,6767,0,40,39,0
38,4,119098,15,10,4,13,1,4,1,0,0,42,39,0
70,0,30772,5,4,2,0,0,4,1,0,0,40,39,0
22,2,49414,15,10,4,1,3,0,0,0,0,40,39,0
30,4,197886,9,13,4,12,3,4,1,0,0,40,39,1
39,8,334291,11,9,2,4,0,4,1,0,0,40,39,0
21,0,171156,15,10,4,0,1,4,0,0,0,40,39,0
78,0,109498,6,5,6,0,4,4,1,0,0,40,39,0
43,6,83411,9,13,2,12,0,4,1,0,2415,40,39,1
47,2,209968,9,13,2,10,0,4,1,7298,0,40,39,1
20,4,223921,2,8,4,7,3,4,0,0,0,40,39,0
52,2,133403,11,9,2,14,0,4,1,0,0,40,39,1
50,4,75763,8,11,2,14,0,4,1,0,0,65,39,0
34,4,200401,11,9,5,14,3,4,1,0,0,25,4,0
45,4,55272,8,11,2,3,0,4,1,0,0,40,39,0
51,2,194970,11,9,2,4,0,4,1,0,0,40,39,1
38,6,143385,11,9,2,3,0,4,1,0,0,80,39,0
30,4,180317,8,11,0,7,1,4,1,0,0,40,39,0
19,4,255176,11,9,4,1,3,4,0,0,0,20,39,0
37,2,175120,12,14,4,10,1,4,1,0,0,45,39,0
38,5,66687,11,9,2,4,0,4,1,5178,0,50,32,1
27,1,115705,8,11,2,1,0,4,1,7298,0,50,39,1
17,0,197732,1,7,4,0,3,4,0,0,0,20,9,0
32,4,111883,7,12,2,10,0,4,1,0,0,40,39,0
23,4,210474,9,13,4,10,3,4,0,0,0,40,39,0
26,4,123472,11,9,4,8,3,4,0,0,0,40,39,0
24,4,257621,9,13,4,4,1,4,0,0,0,40,39,0
35,4,341943,15,10,4,4,1,4,0,0,0,50,39,0
57,4,181242,9,13,2,4,0,4,1,0,0,40,39,1
40,1,187164,9,13,4,13,3,4,1,0,0,40,39,0
32,4,308365,11,9,4,3,2,2,1,0,0,38,39,0
53,6,263439,8,11,2,12,0,4,1,0,0,50,39,1
23,4,442359,11,9,4,12,3,4,0,8614,0,15,39,1
54,6,166368,9,13,4,4,1,4,1,0,0,25,39,0
21,4,116968,15,10,4,1,3,4,1,2597,0,40,39,0
26,4,57593,1,7,2,3,0,4,1,0,0,40,39,0
29,4,247507,0,6,4,3,1,4,1,0,0,43,39,0
38,4,213512,15,10,2,12,0,4,1,0,0,50,39,0
19,4,71691,1,7,4,8,3,4,1,0,0,18,39,0
28,0,147719,15,10,4,0,1,1,1,0,0,48,19,0
40,4,244835,15,10,2,12,0,4,1,15024,0,50,39,1
21,0,285830,11,9,4,0,3,1,0,0,0,20,25,0
37,4,386461,4,3,0,7,4,4,1,0,0,45,26,0
41,4,154714,8,11,2,3,0,4,1,0,0,40,39,1
47,4,281401,4,3,0,12,2,4,0,0,0,32,26,0
35,4,189251,11,9,4,7,4,4,0,0,0,40,20,0
39,7,102729,7,12,2,13,0,4,1,0,0,40,39,0
29,4,327766,15,10,0,4,4,4,1,0,0,55,39,1
29,4,168479,12,14,4,12,1,4,1,0,0,40,39,0
54,4,249352,9,13,2,3,0,2,1,0,0,40,39,0
24,4,300008,11,9,2,1,5,4,0,0,0,40,39,0
32,4,296466,11,9,2,7,0,4,1,0,0,50,39,1
47,4,199277,11,9,2,7,0,4,1,0,0,50,32,1
36,4,174242,9,13,4,4,1,4,1,0,0,60,39,0
63,4,130968,6,5,0,14,1,4,1,0,0,50,39,0
25,4,288440,9,13,4,13,3,4,0,0,0,40,39,0
36,4,208358,15,10,2,14,0,4,1,0,0,40,39,1
40,6,458168,9,13,2,10,0,4,1,0,0,60,39,0
23,4,37894,11,9,5,8,3,4,0,0,0,40,39,0
38,6,107410,6,5,2,14,0,4,1,0,0,45,39,1
24,0,96844,15,10,4,0,1,4,0,0,0,20,39,0
53,4,402016,11,9,2,6,0,4,1,0,0,52,39,1
60,4,258869,10,16,5,9,4,4,0,0,0,30,27,0
35,4,114087,11,9,2,1,5,4,0,5013,0,40,39,0
33,4,116294,9,13,4,10,3,4,0,0,0,40,39,1
21,4,241523,11,9,4,6,3,4,1,0,0,40,39,0
23,0,163053,0,6,4,0,1,4,0,0,0,20,39,0
18,3,162908,1,7,4,0,3,4,1,0,0,35,39,0
45,7,310049,8,11,2,10,5,1,0,0,0,40,30,1
37,4,293475,7,12,4,10,1,4,0,0,0,40,39,0
60,2,169015,15,10,6,4,1,4,0,0,0,40,39,0
21,4,325762,15,10,4,12,3,4,0,0,0,35,39,0
37,6,101561,8,11,2,5,0,4,1,0,0,50,39,1
41,7,52131,11,9,0,10,3,4,1,0,0,40,39,0
30,4,163867,11,9,2,3,0,4,1,0,0,40,39,0
29,4,204663,11,9,4,3,3,4,1,3325,0,40,39,0
18,0,233136,1,7,4,0,3,4,0,0,0,15,39,0
61,6,48846,10,16,2,10,0,4,1,0,0,55,39,1
30,4,264351,9,13,2,14,0,4,1,0,0,25,7,0
41,4,190205,11,9,2,3,0,4,1,0,0,45,39,0
29,4,254450,8,11,4,13,1,4,0,0,0,40,39,0
28,6,29974,8,11,4,5,3,4,1,10520,0,45,39,1
53,1,40641,9,13,2,11,0,4,1,0,0,40,39,1
73,6,256401,10,16,2,10,0,4,1,0,0,28,39,1
25,4,203833,0,6,4,5,1,2,1,0,0,35,14,0
30,4,277455,11,9,4,11,1,4,1,0,0,40,39,0
38,4,176335,15,10,2,10,0,4,1,0,0,40,39,1
51,4,394690,11,9,0,4,1,4,0,0,0,40,39,0
23,7,71996,9,13,4,1,3,1,0,0,0,52,39,0
73,6,110787,10,16,2,4,0,4,1,1409,0,2,39,0
37,7,157641,15,10,4,11,1,4,0,0,0,30,39,0
72,4,164724,9,13,0,12,4,4,0,0,0,28,39,0
30,6,173792,15,10,5,10,4,2,0,0,0,40,39,0
23,4,163595,9,13,2,12,0,4,1,0,0,40,39,0
27,4,132412,0,6,4,7,1,4,1,0,0,40,0,0
22,4,193089,11,9,4,6,1,4,1,0,0,43,39,0
28,4,190525,9,13,2,4,0,4,1,0,0,50,39,1
30,4,175878,11,9,2,3,0,4,1,0,0,42,39,1
21,4,161902,1,7,2,6,0,4,1,0,0,40,39,0
35,4,211494,9,13,4,10,1,4,1,8614,0,40,0,1
42,4,89003,9,13,2,6,0,4,1,0,0,50,39,0
31,4,344200,15,10,2,12,0,4,1,0,0,40,39,0
29,4,62345,11,9,2,8,2,1,0,0,0,40,0,0
35,4,85799,11,9,0,1,1,4,0,0,0,40,39,0
27,0,26754,9,13,2,0,5,1,0,0,0,10,3,0
26,4,193347,15,10,0,12,3,4,0,0,0,28,39,0
45,6,176814,8,11,2,12,0,4,1,3411,0,40,39,0
27,4,336162,15,10,4,1,2,4,0,0,0,40,39,0
39,4,98975,9,13,4,12,1,4,0,8614,0,50,39,1
71,4,150943,9,13,6,4,2,4,0,0,0,40,39,0
22,2,131573,15,10,4,4,3,4,0,0,0,25,39,0
51,4,138852,0,6,2,3,0,4,1,0,0,50,39,0
48,4,35406,8,11,5,8,1,4,0,0,0,30,39,0
48,4,167159,11,9,4,1,1,4,1,0,0,40,39,0
21,4,80680,11,9,4,8,1,4,0,0,0,64,39,0
55,5,87584,11,9,2,1,5,4,0,0,0,10,39,0
33,4,56121,11,9,4,14,1,4,1,0,0,60,39,0
35,4,284358,11,9,2,4,0,4,1,0,0,50,39,1
22,4,224969,11,9,4,1,3,4,1,0,0,40,39,0
22,4,209034,15,10,4,8,1,4,0,0,0,35,39,0
33,0,177733,5,4,4,0,1,4,0,0,0,30,39,0
19,4,57366,15,10,4,7,3,4,0,0,0,30,39,0
23,4,35633,5,4,4,7,1,4,1,0,0,40,39,0
29,4,191177,11,9,4,4,1,4,0,0,0,55,39,0
75,4,199826,15,10,0,12,1,4,0,0,0,36,39,1
54,6,94323,6,5,2,3,5,0,0,0,2163,15,39,0
60,0,380268,14,15,2,0,0,4,1,0,0,40,39,1
90,4,272752,15,10,4,8,3,4,1,0,0,10,39,0
34,4,228386,11,9,2,3,5,2,0,0,0,70,39,0
20,4,187149,11,9,4,3,3,2,0,0,0,40,39,0
24,2,335439,11,9,4,1,1,4,0,0,0,38,39,0
24,4,250630,9,13,4,12,4,4,0,0,0,45,39,0
45,2,272182,15,10,2,13,0,2,1,5013,0,40,39,0
29,4,108574,12,14,4,10,1,4,0,0,0,40,39,1
47,7,185400,11,9,2,4,0,4,1,0,0,40,39,1
24,4,406641,11,9,4,12,4,4,0,0,0,50,39,0
29,4,103634,11,9,4,11,4,4,1,0,0,35,39,0
46,4,261059,15,10,2,10,0,4,1,0,0,40,39,1
66,4,199374,12,14,6,12,4,4,0,0,0,20,39,0
41,4,405172,7,12,2,14,0,2,1,0,0,40,0,1
32,4,147654,11,9,2,3,0,4,1,0,1902,40,39,1
51,4,129301,6,5,2,14,0,4,1,0,0,45,39,0
29,4,173789,11,9,2,12,0,4,1,0,0,40,39,0
29,4,212588,11,9,2,3,0,4,1,0,0,40,39,0
39,6,457453,11,9,2,3,0,2,1,0,0,40,39,0
65,4,187493,12,14,2,10,0,4,1,20051,0,40,11,1
57,6,20953,12,14,2,12,0,4,1,0,2129,70,39,0
40,4,131650,11,9,2,3,0,4,1,0,0,40,39,0
60,4,290754,11,9,0,7,1,4,0,0,0,40,0,0
46,7,114396,12,14,2,10,0,4,1,0,0,40,39,1
19,4,202102,11,9,4,12,1,4,0,0,0,40,39,0
47,4,318360,7,12,2,4,5,4,0,0,0,55,39,1
39,4,160916,6,5,0,8,4,4,0,0,0,40,39,0
32,0,913447,11,9,0,0,1,2,0,0,0,40,39,0
30,4,293931,11,9,2,12,0,4,1,0,0,65,39,0
20,4,230824,11,9,4,6,3,4,1,0,0,25,39,0
20,0,358355,2,8,4,0,4,4,0,0,0,35,39,0
62,4,584259,11,9,2,12,0,4,1,0,0,44,39,0
44,0,208726,11,9,2,0,5,4,0,0,0,40,39,0
38,4,185556,11,9,0,12,1,4,1,0,0,50,39,1
58,2,100054,12,14,2,10,0,4,1,0,0,40,39,1
44,4,172307,9,13,2,4,0,4,1,7688,0,50,39,1
45,4,30840,12,14,0,10,1,4,1,27828,0,50,39,1
27,4,147839,15,10,4,6,1,4,1,0,0,38,39,0
51,4,54465,8,11,0,10,1,4,0,0,0,48,39,0
52,1,418640,12,14,2,10,0,4,1,15024,0,40,14,1
34,4,222130,11,9,4,1,4,4,0,0,0,40,39,0
41,4,187336,11,9,0,4,1,4,0,0,0,40,39,0
30,2,321024,15,10,2,11,0,4,1,0,0,40,39,0
44,4,351262,15,10,2,3,0,2,1,0,0,38,39,1
28,4,181597,11,9,4,3,3,2,1,0,0,40,39,0
41,4,694105,11,9,4,3,4,4,1,0,0,40,39,0
60,4,241013,11,9,2,7,0,2,1,0,0,40,39,0
44,5,223881,11,9,2,12,0,4,1,0,0,50,0,1
40,1,158796,11,9,0,1,1,4,0,0,0,40,30,0
41,4,248476,11,9,2,3,0,4,1,0,0,40,39,0
49,4,191277,8,11,0,3,3,4,1,0,0,30,37,0
26,4,273876,11,9,4,8,1,4,1,0,0,60,39,0
33,4,402848,11,9,3,1,2,4,0,0,0,32,39,0
62,4,82906,9,13,2,4,5,4,0,4064,0,35,9,0
45,4,153682,15,10,2,1,0,2,1,0,0,40,39,1
52,4,122412,10,16,2,10,5,4,0,99999,0,35,39,1
26,4,216819,11,9,2,3,0,4,1,0,0,40,39,0
47,4,189680,11,9,5,3,4,4,1,0,0,40,39,1
41,4,147099,12,14,0,4,4,4,0,0,0,40,39,0
38,4,288158,11,9,2,14,0,4,1,0,0,50,39,1
32,4,146161,12,14,2,4,0,4,1,0,0,40,39,1
65,0,104454,9,13,6,0,4,4,0,0,0,40,39,0
50,4,91475,11,9,2,14,0,4,1,0,0,40,39,0
32,6,151868,11,9,2,5,0,4,1,5013,0,65,39,0
19,4,118306,11,9,4,6,3,4,1,0,0,40,39,0
33,4,51543,11,9,2,6,0,4,1,0,0,60,39,0
34,4,69727,3,2,2,3,0,4,1,0,0,40,26,0
60,4,186000,0,6,5,8,1,4,0,0,0,40,39,0
25,4,48280,9,13,4,10,1,4,0,0,0,40,39,0
47,4,186935,1,7,2,14,0,2,1,0,0,40,39,0
24,1,104164,11,9,2,1,0,4,1,0,0,40,39,0
38,4,339677,12,14,0,13,4,4,0,0,0,40,0,1
37,4,123586,9,13,2,13,0,1,1,0,1902,73,0,1
19,4,150073,15,10,4,6,2,4,1,0,0,25,39,0
24,4,59792,12,14,4,13,1,1,1,0,0,40,39,0
52,4,24185,11,9,0,3,4,4,1,0,0,84,39,0
87,0,97295,11,9,6,0,1,4,0,0,0,3,39,0
27,8,35034,11,9,4,5,3,4,0,0,0,40,39,0
46,4,118714,11,9,2,3,0,4,1,7298,0,40,39,1
33,4,230883,15,10,0,4,4,4,1,0,2824,48,39,1
45,4,149224,11,9,0,1,4,2,0,0,0,50,39,0
35,4,122493,8,11,2,7,0,4,1,0,0,40,39,0
58,4,441227,1,7,2,14,0,2,1,0,0,60,39,0
45,2,272792,12,14,2,10,5,2,0,0,0,50,39,1
41,4,303521,9,13,0,10,1,4,1,4650,0,45,39,0
40,4,226027,11,9,2,14,0,4,1,0,0,20,39,0
36,4,94565,8,11,0,13,1,4,1,0,0,40,39,0
65,6,336848,11,9,2,7,0,4,1,0,0,40,39,0
20,4,162688,11,9,4,6,3,4,1,0,0,35,39,0
30,7,45737,15,10,4,1,1,4,0,0,0,40,39,0
60,0,147393,9,13,2,0,0,4,1,0,0,30,39,0
52,4,335997,9,13,2,13,0,4,1,7688,0,38,39,1
26,4,96645,10,16,4,3,2,2,1,0,0,20,39,0
35,7,43712,8,11,2,13,0,4,1,0,0,45,39,0
45,4,101825,15,10,0,4,4,4,0,5721,0,45,39,0
45,4,102318,8,11,2,4,0,4,1,0,0,45,39,1
40,7,132125,15,10,2,1,0,4,1,0,0,40,39,0
31,5,229741,7,12,2,3,0,4,1,0,1579,45,39,0
60,7,265201,10,16,2,10,0,4,1,0,0,50,39,1
47,0,332884,9,13,2,0,0,4,1,0,0,45,39,1
39,4,179481,9,13,2,12,0,4,1,0,0,40,39,0
33,4,304833,9,13,2,12,0,4,1,0,0,45,39,1
31,4,341632,7,12,2,13,0,2,1,0,0,46,39,0
21,4,140001,15,10,4,11,3,4,1,0,0,40,39,0
30,4,159123,11,9,2,3,0,4,1,0,0,45,39,0
33,4,229636,11,9,4,3,1,4,1,0,0,40,26,0
35,4,34996,15,10,4,8,1,4,0,0,0,30,39,0
53,6,67198,5,4,2,4,5,4,0,0,0,80,39,0
65,5,323636,9,13,2,12,0,4,1,10605,0,40,39,1
45,4,182689,11,9,2,12,0,4,1,7688,0,40,39,1
25,4,51392,8,11,0,1,4,4,0,0,0,40,39,0
43,4,177905,15,10,2,10,0,4,1,0,0,40,39,1
36,4,143152,5,4,2,7,5,4,0,0,0,40,39,0
37,7,211286,9,13,0,10,1,4,0,0,0,50,39,0
33,4,217962,15,10,4,7,4,2,1,0,0,40,0,0
48,4,309212,15,10,0,4,1,4,0,0,0,40,11,0
19,0,97261,15,10,4,0,3,4,1,594,0,30,39,0
46,6,188273,11,9,2,5,0,4,1,15024,0,50,39,1
21,4,93977,11,9,4,3,1,4,1,0,0,40,39,0
62,5,163234,9,13,2,4,0,4,1,0,1902,55,39,1
50,2,166423,11,9,2,1,5,4,0,0,0,40,39,1
33,4,239071,9,13,4,7,1,4,1,0,0,46,39,0
40,4,190292,11,9,0,7,4,4,1,0,0,40,39,0
38,4,170783,8,11,0,8,3,4,1,0,0,25,39,0
28,4,239539,11,9,4,3,3,1,1,0,0,45,39,0
48,4,164200,12,14,2,10,0,4,1,0,0,40,39,1
52,4,177647,11,9,0,3,1,4,1,0,0,47,39,0
44,6,86750,15,10,2,5,0,4,1,4508,0,72,39,0
25,4,176981,11,9,4,1,3,4,0,0,0,40,39,0
59,1,134153,9,13,2,1,0,2,1,7298,0,38,39,1
35,4,245372,11,9,2,3,0,4,1,0,0,40,39,0
26,4,168236,11,9,2,1,0,4,1,0,0,40,39,0
27,4,448841,11,9,2,4,0,4,1,0,0,40,39,0
44,5,144778,14,15,4,10,1,4,1,8614,0,50,39,1
30,4,155914,11,9,2,3,0,4,1,0,0,55,39,0
34,1,117362,11,9,0,8,1,4,0,0,0,40,39,0
50,2,82783,12,14,2,10,0,4,1,0,0,45,39,1
30,4,207301,9,13,4,12,1,4,0,0,0,50,39,0
41,4,606347,5,4,2,14,0,2,1,0,0,40,39,0
61,2,149981,11,9,6,1,1,4,0,0,0,40,39,0
29,4,234972,15,10,2,12,0,4,1,0,0,50,39,1
33,4,437566,12,14,4,4,1,4,1,0,0,50,39,1
33,4,243266,12,14,2,4,0,4,1,0,0,40,6,1
31,4,203408,15,10,0,3,1,4,1,0,0,45,39,0
43,6,297510,14,15,2,10,0,4,1,0,0,60,39,1
18,4,211683,2,8,4,6,3,4,1,0,0,20,39,0
41,4,167375,9,13,4,1,1,4,1,0,0,52,39,0
36,4,297449,9,13,2,12,0,4,1,0,0,50,39,1
42,6,342634,8,11,0,3,1,4,1,0,0,40,1,0
49,4,38819,11,9,2,4,0,4,1,0,0,60,39,1
18,4,164571,11,9,4,10,1,4,0,0,0,40,39,0
36,2,122353,15,10,2,11,0,4,1,0,0,68,39,0
26,6,192652,15,10,4,4,4,4,1,0,0,15,39,0
25,4,401241,15,10,4,8,1,4,0,4416,0,25,39,0
32,4,116539,15,10,2,3,0,4,1,0,0,40,39,1
37,4,162834,15,10,4,3,1,4,1,0,0,40,39,0
31,2,226525,9,13,2,3,0,4,1,0,0,51,39,0
18,4,219404,4,3,4,5,1,4,1,0,0,48,26,0
38,4,33394,11,9,2,3,0,4,1,0,0,60,39,0
56,1,75804,12,14,0,10,1,4,1,0,0,48,39,0
58,6,359972,7,12,2,12,0,4,1,0,0,25,39,1
37,4,201247,11,9,4,6,1,4,1,0,0,40,39,0
41,4,220109,9,13,2,4,0,4,1,0,0,55,39,1
59,4,118479,9,13,2,10,0,1,1,0,0,40,3,0
45,4,189123,11,9,4,7,3,4,1,0,0,40,39,0
60,4,495366,11,9,0,1,1,4,0,0,0,38,39,0
31,4,53776,11,9,0,12,1,4,0,0,0,40,39,0
28,4,375980,15,10,4,1,4,2,0,0,0,40,39,0
61,4,185152,1,7,6,8,1,2,1,0,0,40,39,0
52,2,230095,15,10,2,10,5,4,0,0,0,40,39,0
22,4,349198,5,4,4,6,3,4,1,0,0,16,39,0
41,4,59916,8,11,2,12,0,4,1,0,0,63,39,0
32,4,214150,11,9,2,7,0,4,1,0,0,50,39,1
29,4,255187,15,10,4,13,4,2,0,0,0,40,39,0
28,0,129624,15,10,4,0,2,4,1,0,0,40,39,0
30,4,274577,7,12,4,12,4,2,0,0,0,40,39,0
51,4,257756,11,9,2,10,5,4,0,0,0,50,39,1
29,0,1024535,1,7,4,0,3,2,1,0,0,40,39,0
75,4,186808,1,7,2,11,0,2,1,6418,0,50,39,1
46,4,147519,15,10,0,12,1,4,0,0,0,80,39,0
53,4,173630,11,9,2,8,0,4,1,0,0,40,39,1
42,4,136986,11,9,2,3,0,4,1,7688,0,50,39,1
41,4,163287,9,13,0,14,1,4,1,0,0,48,39,0
25,4,150804,11,9,4,14,1,1,1,0,0,40,40,0
27,4,189565,10,16,2,10,0,4,1,0,0,40,39,1
47,4,165484,15,10,2,3,0,4,1,0,0,43,39,1
53,4,177727,15,10,2,4,0,4,1,0,0,50,39,1
53,5,190762,11,9,2,4,0,4,1,0,0,45,39,1
38,4,246463,11,9,2,3,0,4,1,0,0,45,39,0
42,4,27661,7,12,2,4,0,4,1,7298,0,50,39,1
