age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
60,6,88055,15,10,2,3,0,4,1,0,0,24,39,0
48,4,186203,11,9,2,8,0,4,1,0,0,50,39,0
25,4,257910,9,13,4,4,1,4,1,0,0,50,39,0
27,4,200227,8,11,2,1,5,2,0,0,0,40,39,0
55,6,124975,11,9,0,3,4,4,1,27828,0,55,39,1
32,4,227669,15,10,4,7,3,2,0,0,0,40,39,0
22,4,117210,15,10,4,1,3,4,1,0,0,25,12,0
25,4,76144,11,9,4,4,1,4,1,0,0,50,39,0
18,4,98667,1,7,4,8,3,4,0,0,0,16,39,0
24,2,155818,15,10,2,1,5,4,0,0,0,44,39,0
29,4,283760,9,13,4,4,1,4,0,0,0,40,39,0
73,0,281907,1,7,2,0,0,4,1,0,0,3,39,0
39,4,186183,11,9,2,3,0,4,1,0,0,40,39,1
33,5,202153,12,14,2,3,0,4,1,0,0,40,39,0
57,4,365683,11,9,0,7,1,4,0,0,0,40,39,1
22,4,187538,0,6,5,8,4,4,0,0,0,40,39,0
33,0,209432,11,9,5,0,4,4,0,0,0,20,39,0
33,4,126950,11,9,2,14,0,4,1,0,0,60,39,0
42,4,110028,11,9,2,3,0,4,1,0,0,40,39,0
43,4,104660,9,13,5,10,4,4,1,0,0,45,39,0
57,6,437281,15,10,2,13,0,4,1,0,0,38,39,1
42,4,259643,12,14,0,10,1,4,1,4650,0,40,39,0
22,4,217961,15,10,4,14,3,4,1,0,1719,30,39,0
21,0,134746,15,10,4,0,3,4,0,0,0,35,39,0
42,6,120539,9,13,2,12,0,4,1,0,0,50,39,1
39,4,25803,15,10,2,12,0,4,1,0,0,55,39,0
41,4,63596,15,10,2,10,5,4,0,0,0,32,39,1
20,2,325493,11,9,4,6,3,2,1,0,0,40,39,0
47,4,211239,15,10,2,3,0,4,1,0,0,40,39,0
44,4,206686,15,10,0,1,4,4,0,0,0,40,39,0
29,4,427965,9,13,4,1,1,2,0,0,0,40,39,0
52,4,218550,15,10,3,1,1,4,0,14084,0,16,39,1
71,4,163385,15,10,6,12,1,4,1,0,0,35,39,1
52,4,124993,11,9,4,3,3,4,1,0,0,55,39,0
36,4,107410,11,9,2,12,0,4,1,0,0,40,39,0
53,4,152373,15,10,0,3,1,4,1,0,0,48,39,1
37,4,161226,11,9,2,8,5,4,0,0,0,30,39,1
26,4,213799,0,6,4,6,1,4,1,0,0,40,39,0
34,4,204461,9,13,2,10,0,4,1,0,0,55,39,1
35,4,377798,9,13,4,10,1,4,1,0,0,50,39,1
20,4,116375,6,5,4,12,3,4,0,0,0,40,39,0
34,2,210164,15,10,2,3,0,4,1,0,1740,40,39,0
56,6,258752,9,13,2,4,0,4,1,0,0,60,39,0
39,4,327435,9,13,2,10,5,4,0,0,0,36,39,1
24,4,301199,15,10,4,13,3,4,0,0,0,20,39,0
24,4,186221,1,7,0,12,4,4,0,0,0,35,39,0
23,4,203924,9,13,4,10,1,4,1,0,0,50,39,0
27,4,192236,9,13,4,10,1,4,1,0,0,45,39,0
25,4,152035,11,9,4,1,4,4,0,0,0,40,39,0
29,4,201454,15,10,4,1,1,4,0,0,0,40,39,0
42,4,156580,15,10,2,7,5,4,0,0,0,37,39,1
51,4,115851,11,9,2,3,0,4,1,0,0,40,39,0
31,4,106753,8,11,2,3,0,4,1,0,1740,40,39,0
59,4,359292,3,2,2,7,0,4,1,0,0,40,26,0
29,4,83003,11,9,2,8,5,4,0,0,0,40,39,0
18,4,78817,11,9,4,1,3,4,0,0,0,20,39,0
24,4,200967,11,9,2,3,5,4,0,0,0,36,39,0
38,7,107164,15,10,5,4,3,4,1,0,0,40,39,0
36,4,189674,11,9,4,9,4,2,0,0,0,28,0,0
34,6,90614,11,9,5,4,1,4,1,0,0,50,39,0
42,6,323790,9,13,2,4,0,4,1,0,1977,70,39,1
45,6,242552,2,8,0,3,2,2,1,0,0,35,39,0
21,4,90935,8,11,4,14,3,4,1,0,0,40,39,0
64,5,165667,10,16,2,10,0,4,1,7688,0,60,2,1
32,4,162604,11,9,4,7,2,2,1,0,0,40,39,0
45,4,205424,9,13,4,10,1,4,1,0,0,40,39,1
53,4,97411,4,3,2,7,0,1,1,0,0,40,25,0
42,4,184857,11,9,2,3,0,4,1,0,0,16,39,0
32,4,165226,11,9,0,8,1,4,0,0,0,40,39,0
49,4,115784,11,9,2,7,0,4,1,0,0,40,39,0
62,4,368476,4,3,2,5,0,4,1,0,0,24,26,0
28,4,53063,9,13,2,4,0,4,1,0,0,45,39,0
29,0,134566,10,16,2,0,0,4,1,0,0,50,39,1
32,4,153471,11,9,4,5,1,4,1,0,0,35,39,0
37,5,107164,0,6,4,14,1,4,1,0,2559,50,39,1
38,4,180303,9,13,2,4,0,1,1,0,0,50,24,1
44,2,236321,11,9,0,14,3,4,1,0,0,25,39,0
19,4,141868,11,9,4,14,3,4,1,0,0,40,39,0
22,0,367655,15,10,4,0,3,4,1,0,0,40,39,0
24,4,203518,9,13,4,10,1,4,0,0,0,40,39,0
58,4,119558,11,9,2,4,0,4,1,0,0,50,39,1
56,4,108276,9,13,6,8,1,4,0,0,0,40,39,0
37,4,385452,0,6,0,3,4,4,0,0,0,40,39,0
43,4,162003,15,10,0,7,1,4,1,0,0,40,39,0
32,4,349028,11,9,2,3,0,4,1,0,0,40,39,0
34,4,45114,9,13,4,12,3,2,0,0,0,40,39,0
44,4,112797,6,5,0,8,3,4,0,0,0,50,39,0
28,4,183639,11,9,4,6,4,4,1,0,0,40,39,0
35,4,177121,11,9,0,8,1,4,0,0,0,35,39,0
38,4,239755,11,9,2,7,0,4,1,0,0,40,39,0
26,4,150361,15,10,4,13,3,4,0,0,0,40,39,0
20,4,293091,1,7,4,14,3,4,1,0,0,60,39,0
24,4,200089,11,9,2,3,0,4,1,0,0,60,26,1
40,4,91836,11,9,0,3,1,4,1,0,0,45,39,0
23,4,324960,11,9,4,3,2,4,1,0,0,40,39,0
79,2,84616,1,7,2,4,0,4,1,0,0,7,39,0
44,4,252930,0,6,0,1,4,3,0,0,0,42,39,0
51,4,44000,12,14,2,10,5,4,0,99999,0,50,39,1
30,4,154843,11,9,2,7,0,4,1,0,0,40,39,0
52,4,99307,7,12,2,12,0,4,1,3103,0,48,39,1
41,4,182567,9,13,2,4,0,4,1,0,0,40,0,1
33,4,93206,4,3,2,5,0,1,1,0,0,40,30,0
50,4,100109,9,13,0,4,4,4,1,0,0,45,39,1
51,4,114927,8,11,2,13,0,4,1,7298,0,40,39,1
41,4,121287,11,9,4,7,1,4,1,0,0,40,39,0
35,4,189916,9,13,2,12,5,4,0,0,0,30,39,1
34,4,157747,15,10,2,4,0,4,1,7298,0,40,39,1
28,4,39232,9,13,4,10,1,4,1,0,0,45,39,0
31,5,133861,8,11,0,12,1,4,1,0,0,40,39,0
22,4,505980,11,9,4,6,3,4,1,0,0,40,39,0
67,0,183374,11,9,6,0,1,4,0,2329,0,15,39,0
65,4,193216,11,9,2,12,0,4,1,9386,0,40,39,1
39,6,140752,11,9,2,12,0,4,1,0,0,50,39,1
23,4,549349,15,10,4,13,3,4,1,0,0,40,39,0
29,6,179008,7,12,2,12,0,4,1,0,0,50,39,0
57,6,190554,0,6,0,4,3,4,1,0,0,60,39,1
47,4,80924,15,10,6,8,1,4,0,0,0,35,39,0
51,2,319054,11,9,2,14,0,2,1,0,0,60,39,0
34,4,297094,11,9,2,6,0,2,1,0,0,40,39,0
52,4,170562,11,9,2,4,0,4,1,0,0,60,39,1
29,4,240738,11,9,2,10,0,4,1,0,0,40,39,1
29,4,297544,11,9,2,3,0,4,1,0,0,40,39,0
25,2,169905,15,10,2,5,0,4,1,0,0,40,39,0
21,4,149637,15,10,4,8,1,4,0,0,0,40,39,0
38,4,182526,9,13,3,10,1,4,0,0,0,40,39,0
55,6,158315,11,9,2,12,0,4,1,0,0,50,39,1
61,5,227232,9,13,5,12,1,4,0,0,0,30,39,0
34,4,96483,7,12,4,1,1,1,0,8614,0,60,39,1
41,4,286970,9,13,2,1,0,4,1,0,0,40,39,0
27,2,223529,8,11,4,1,3,4,1,0,0,43,39,0
78,6,316261,9,13,4,4,1,4,1,99999,0,20,39,1
40,4,170214,11,9,2,14,0,4,1,0,0,40,39,1
26,6,224361,5,4,2,14,0,4,1,0,0,75,39,0
43,4,124919,11,9,2,8,0,1,1,0,0,60,24,0
55,0,103654,11,9,6,0,1,4,0,0,0,20,39,0
25,4,306352,8,11,2,13,0,4,1,0,0,40,26,0
26,6,227858,15,10,4,8,1,4,0,0,0,48,39,0
43,5,150533,11,9,2,12,0,4,1,0,0,68,39,1
25,4,144478,15,10,4,8,3,4,1,0,0,40,31,0
22,4,254547,15,10,4,1,2,2,0,0,0,30,23,0
52,6,313243,11,9,2,3,0,4,1,0,0,55,39,1
61,4,149981,11,9,2,1,5,4,0,2414,0,5,39,0
42,4,125461,9,13,4,12,4,4,1,0,0,40,39,0
21,4,306967,8,11,4,1,1,4,0,0,0,40,39,0
44,4,192976,11,9,2,14,0,0,1,0,0,40,39,0
65,4,192133,11,9,2,3,0,4,1,2290,0,40,12,0
56,0,131608,11,9,0,0,1,4,1,0,0,10,39,0
33,1,339388,7,12,0,8,4,4,1,0,0,40,39,0
22,4,203240,0,6,4,1,1,4,0,0,0,40,39,0
43,4,83827,11,9,0,7,1,4,0,0,0,24,39,0
45,5,160440,11,9,0,4,1,4,1,0,0,42,39,0
42,4,108502,11,9,0,12,1,4,0,0,0,42,39,0
37,4,410913,11,9,3,5,4,3,1,0,0,40,26,0
56,4,193818,6,5,0,3,1,4,1,0,0,40,39,0
35,0,163582,0,6,0,0,4,4,0,0,0,16,0,0
40,4,103789,7,12,0,1,4,2,0,0,0,32,39,0
31,4,34572,9,13,2,12,0,4,1,0,0,55,39,0
26,4,43408,9,13,2,10,0,4,1,0,0,40,39,0
26,7,105787,9,13,4,10,3,4,1,0,0,40,39,0
42,5,90693,9,13,2,4,0,4,1,0,0,70,39,0
45,6,285575,11,9,2,4,0,1,1,0,0,40,3,0
47,2,56482,15,10,2,10,0,2,1,7688,0,50,39,1
22,4,496025,15,10,2,7,0,4,1,0,0,40,26,0
33,4,382764,9,13,4,4,3,4,1,0,0,40,39,0
37,4,259284,11,9,4,14,1,2,1,0,0,50,39,0
48,6,185385,11,9,2,5,0,4,1,0,0,98,39,0
57,6,286836,0,6,2,3,0,4,1,0,0,8,39,0
47,4,139145,15,10,0,1,1,4,0,0,0,60,39,0
58,2,44246,6,5,2,14,0,4,1,0,0,40,39,0
55,4,169611,1,7,6,1,4,4,0,0,0,40,39,0
52,4,133403,15,10,2,3,0,4,1,0,0,55,39,0
29,4,187327,9,13,4,10,1,4,1,0,0,40,39,0
42,4,180032,12,14,4,10,1,4,0,0,0,40,39,0
23,4,46561,11,9,0,3,1,4,1,0,0,60,39,0
23,4,86065,2,8,4,8,1,4,0,0,0,30,39,0
46,6,256014,8,11,2,4,0,4,1,0,0,60,39,0
30,4,188403,15,10,4,7,1,4,1,0,0,40,39,0
43,6,396758,9,13,2,10,5,4,0,0,1887,70,39,1
25,4,60485,15,10,4,1,3,4,0,0,0,30,39,0
32,4,271276,11,9,2,14,0,4,1,0,0,80,39,1
56,4,229525,6,5,2,14,0,2,1,0,0,40,39,0
33,4,34574,11,9,2,14,0,4,1,0,0,43,39,0
19,7,112432,15,10,4,1,3,4,1,0,0,10,39,0
20,4,105312,15,10,4,12,3,4,0,0,0,18,39,0
34,4,221396,15,10,2,1,0,4,1,0,0,40,39,0
34,4,304872,6,5,0,8,4,4,0,0,0,40,39,0
55,6,319733,11,9,2,3,0,4,1,0,0,40,39,0
55,4,176012,6,5,2,13,5,4,0,0,0,23,39,0
31,4,213750,15,10,4,12,1,4,1,0,0,45,39,0
30,4,248384,11,9,0,8,4,4,0,0,0,40,39,0
31,4,351187,11,9,0,8,4,4,1,0,0,40,39,0
51,4,138179,11,9,5,7,1,4,1,0,1876,40,39,0
59,4,50223,11,9,2,3,0,4,1,0,0,40,39,0
58,4,117477,11,9,0,1,4,2,0,0,0,36,39,0
40,4,194360,6,5,2,6,0,4,1,0,0,40,39,0
54,4,118108,11,9,2,3,0,2,1,0,0,40,39,0
25,2,90730,9,13,2,10,0,4,1,0,1977,40,39,1
18,5,38307,1,7,4,5,3,4,1,0,0,30,39,0
41,4,116391,15,10,2,3,0,4,1,0,0,40,39,0
57,4,210496,0,6,6,8,4,4,0,0,0,40,39,0
37,4,168475,11,9,2,4,0,4,1,0,0,40,39,1
46,4,174386,11,9,4,8,4,4,0,0,0,24,39,0
39,4,166744,11,9,4,8,3,4,0,0,0,38,39,0
19,4,375114,11,9,4,3,1,4,0,0,0,40,39,0
41,4,373469,7,12,2,7,0,4,1,0,0,40,39,0
54,4,339667,11,9,4,1,1,4,1,0,0,41,39,0
39,4,91711,12,14,2,4,0,4,1,0,0,40,39,1
41,4,82049,11,9,2,3,0,4,1,0,0,40,39,1
26,4,236242,14,15,4,10,1,4,0,0,0,30,39,0
57,5,140319,11,9,2,1,0,4,1,0,0,50,39,0
33,2,34080,15,10,2,11,0,4,1,0,0,40,39,1
56,4,204816,15,10,2,4,0,4,1,0,0,40,39,1
60,4,187124,11,9,2,7,0,4,1,0,0,40,39,0
22,4,72310,11,9,4,14,1,4,1,0,0,70,39,0
58,4,175127,2,8,2,14,2,4,1,0,0,40,39,0
48,1,205707,12,14,3,4,1,4,0,10520,0,50,39,1
45,2,236586,12,14,2,10,0,4,1,7688,0,55,39,1
18,4,71792,11,9,4,12,3,1,0,0,0,40,39,0
56,4,87584,11,9,6,8,4,4,0,0,0,40,39,0
48,5,136878,11,9,2,3,0,4,1,0,0,60,39,1
40,4,287983,9,13,4,13,1,1,0,0,2258,48,30,0
38,4,110607,11,9,0,8,1,4,1,0,0,32,39,0
58,4,109015,15,10,0,1,4,4,0,0,0,40,39,0
23,4,235071,15,10,4,4,3,4,1,0,0,50,39,0
63,4,88653,15,10,2,10,0,4,1,0,0,40,0,0
51,4,332243,9,13,0,10,1,4,1,0,0,45,39,0
22,0,291547,4,3,2,0,5,3,0,0,0,40,26,0
44,4,45093,11,9,2,5,0,4,1,0,0,70,39,0
46,1,161337,15,10,0,13,1,4,1,0,0,40,39,0
64,7,211222,9,13,2,1,0,4,1,0,0,40,39,0
32,4,295117,9,13,2,4,0,2,1,0,0,40,9,1
31,4,206541,15,10,2,1,0,4,1,0,0,40,39,0
36,4,238415,8,11,2,12,0,4,1,0,0,50,39,1
21,4,29810,11,9,4,8,1,4,0,0,0,50,39,0
30,4,108023,15,10,2,3,0,4,1,0,0,40,39,0
31,4,114324,8,11,4,8,1,2,0,0,0,40,39,0
54,4,172281,11,9,2,14,0,4,1,0,2051,50,39,0
59,2,197290,6,5,2,8,0,4,1,0,0,40,39,0
28,2,191177,12,14,2,10,5,4,0,0,0,20,39,1
57,4,562558,11,9,0,1,4,4,0,0,0,40,39,0
44,4,79531,11,9,2,3,0,4,1,0,0,45,39,0
53,5,157881,15,10,0,4,1,4,1,0,0,60,39,0
58,6,204816,15,10,2,4,0,4,1,0,0,60,39,1
19,4,185695,15,10,4,8,3,4,0,0,0,20,39,0
39,5,167482,7,12,2,4,0,4,1,0,0,50,39,1
31,5,83748,15,10,2,4,5,1,0,0,0,70,35,0
27,4,39232,11,9,2,3,0,4,1,0,0,40,39,0
46,2,236827,6,5,5,8,4,2,0,0,0,40,39,0
37,6,154410,12,14,4,4,1,4,1,0,0,40,39,0
27,4,135308,9,13,4,12,1,2,0,0,0,40,39,0
33,4,204042,15,10,4,14,1,4,1,0,0,55,39,0
20,4,308239,15,10,4,8,3,4,1,0,0,16,39,0
55,4,183884,11,9,0,3,1,4,1,0,0,45,39,0
39,4,98948,7,12,4,12,1,4,0,0,0,40,39,0
41,4,141642,11,9,4,8,1,4,0,0,0,40,39,0
30,4,162623,9,13,4,10,1,4,0,0,0,40,39,0
39,5,186934,9,13,3,12,1,4,1,0,0,40,39,0
28,4,179512,11,9,5,4,4,4,0,0,0,50,39,0
25,4,391192,15,10,4,12,3,4,1,0,0,24,39,0
31,4,87054,11,9,2,3,0,4,1,0,0,50,39,0
51,4,30008,11,9,2,14,0,4,1,0,0,60,39,0
24,4,113466,9,13,4,1,3,4,1,0,0,40,39,0
70,4,642830,11,9,0,11,1,4,0,0,0,32,39,0
23,4,182117,15,10,4,1,3,4,1,0,0,40,39,0
61,4,162432,11,9,6,4,1,4,0,0,0,40,39,0
45,6,242184,5,4,2,4,0,4,1,0,0,55,39,1
47,4,170850,11,9,2,6,0,4,1,4064,0,60,39,0
56,4,435022,15,10,0,8,1,4,0,0,0,50,39,0
79,4,120707,10,16,2,10,0,4,1,20051,0,35,8,1
20,4,170800,15,10,4,1,3,4,0,0,0,15,39,0
30,4,268575,11,9,4,3,4,1,1,0,0,40,40,0
27,4,269354,9,13,2,12,0,4,1,0,0,25,0,0
40,4,224232,9,13,2,12,0,4,1,0,0,40,39,1
60,0,153072,11,9,2,0,0,4,1,0,0,5,39,0
58,4,177368,11,9,2,3,0,4,1,0,0,40,39,1
71,6,163293,14,15,2,5,0,4,1,0,0,2,39,0
50,4,178530,14,15,2,10,0,4,1,0,0,60,39,1
29,2,183523,15,10,4,4,1,4,1,0,0,40,20,0
33,4,207267,0,6,5,8,4,4,0,3418,0,35,39,0
60,7,27037,11,9,2,11,0,0,1,0,0,40,39,1
33,4,176711,7,12,4,1,1,4,1,0,0,50,39,0
43,4,163215,9,13,2,8,5,4,0,0,0,35,0,1
33,4,394727,0,6,4,6,4,2,1,0,0,40,39,0
33,4,195488,11,9,2,1,5,4,0,0,0,52,39,0
32,7,443546,11,9,2,11,0,4,1,0,0,45,39,0
21,4,121023,15,10,4,8,3,4,0,0,0,9,39,0
38,4,51838,11,9,2,10,5,4,0,0,0,40,39,0
38,4,258888,15,10,2,1,5,4,0,0,0,35,39,1
39,7,189385,15,10,5,4,4,2,0,0,0,30,39,0
17,4,198146,1,7,4,12,3,4,0,0,0,15,39,0
21,4,337766,15,10,2,1,0,4,1,0,0,40,39,0
42,4,210525,15,10,2,13,0,4,1,0,0,20,39,1
42,4,185602,11,9,2,4,5,4,0,0,0,40,39,1
36,4,173804,1,7,0,8,1,4,0,0,0,40,39,0
32,4,251243,15,10,0,4,1,4,0,0,0,50,39,1
37,6,415847,9,13,2,10,0,4,1,0,0,40,39,1
28,4,119793,9,13,4,12,1,4,1,0,0,40,39,0
37,4,181705,8,11,2,3,0,4,1,0,0,40,39,0
50,4,182360,11,9,5,10,4,3,0,0,0,60,33,0
49,4,61885,1,7,2,3,0,4,1,0,0,40,39,0
40,4,146520,12,14,2,4,0,4,1,0,0,40,39,1
40,4,323790,15,10,2,8,0,4,1,0,0,40,39,0
49,4,146268,15,10,2,3,0,4,1,0,0,40,39,0
35,1,287031,12,14,4,4,1,4,1,8614,0,40,39,1
33,2,292217,11,9,0,11,4,4,1,0,0,40,39,0
24,4,88126,11,9,4,3,1,4,1,0,0,40,39,0
41,4,143046,12,14,4,1,1,4,0,0,0,40,39,0
43,4,401623,15,10,2,13,0,2,1,0,0,40,23,1
36,6,283122,11,9,2,5,0,4,1,0,1902,60,39,1
84,6,155057,9,13,2,5,0,4,1,0,0,20,39,0
23,4,260254,11,9,4,12,3,4,1,0,0,40,39,0
41,4,152292,9,13,2,10,0,4,1,0,0,50,39,1
55,5,138594,11,9,2,4,0,4,1,0,1977,45,39,1
30,6,523095,15,10,4,3,1,4,1,0,0,45,39,0
46,4,175262,7,12,2,1,0,1,1,0,0,40,19,0
55,4,323706,15,10,2,4,0,4,1,0,1902,40,39,1
34,4,316470,15,10,4,1,1,4,1,0,0,40,39,0
54,6,163815,12,14,0,12,1,4,1,0,0,60,39,0
27,4,72208,15,10,4,1,3,2,1,0,0,40,39,0
52,2,74784,12,14,2,10,5,4,0,0,0,40,39,1
36,4,383518,15,10,2,1,5,2,0,99999,0,40,39,1
25,6,266668,11,9,4,10,1,4,1,0,0,40,39,0
52,4,347519,9,13,2,4,0,4,1,0,0,55,39,1
24,4,336088,11,9,0,4,1,0,0,0,0,50,39,0
36,4,190350,11,9,4,1,1,2,0,0,0,40,39,0
31,4,204052,11,9,2,6,0,4,1,0,0,40,39,0
66,0,31362,15,10,2,0,0,4,1,0,0,20,39,0
90,6,155981,9,13,2,10,0,4,1,10566,0,50,39,0
67,4,195161,12,14,2,10,0,4,1,20051,0,60,39,1
22,5,269583,5,4,2,3,0,4,1,2580,0,40,39,0
47,4,26994,15,10,0,1,1,4,0,0,0,35,39,0
32,4,116539,9,13,2,4,0,4,1,0,1887,55,39,1
55,6,189933,5,4,2,5,0,4,1,0,0,50,39,0
32,4,101283,11,9,4,6,1,4,0,0,0,35,39,0
48,4,113598,15,10,5,1,2,2,0,0,0,40,39,0
21,4,188793,11,9,2,12,0,3,1,0,0,35,39,0
33,4,109996,7,12,3,10,3,4,0,0,0,40,39,0
27,4,195681,15,10,4,10,1,4,0,0,0,48,0,0
47,4,436770,8,11,4,10,1,4,0,0,0,40,39,0
18,4,84253,1,7,4,8,3,4,0,0,0,24,39,0
44,5,383493,11,9,2,3,0,4,1,0,0,60,39,1
23,4,216867,15,10,4,3,3,4,1,0,0,37,26,0
18,4,401051,0,6,4,12,3,4,0,0,0,35,39,0
56,4,83196,11,9,2,4,0,4,1,0,0,50,39,0
24,4,325596,9,13,4,1,3,4,1,0,0,35,39,0
43,4,187322,9,13,2,3,0,4,1,0,0,40,39,1
23,4,193949,9,13,4,12,3,4,0,0,0,60,39,0
26,4,133373,15,10,4,12,3,4,1,0,0,42,39,0
42,4,113324,11,9,6,12,4,4,1,0,0,40,39,0
23,4,178818,11,9,4,1,1,4,0,0,0,40,39,0
53,6,152810,0,6,2,3,0,4,1,0,0,40,39,0
51,4,335997,11,9,2,4,0,4,1,4386,0,55,39,1
40,4,436493,11,9,4,8,3,4,1,0,0,25,39,0
27,4,704108,9,13,4,10,1,4,1,0,0,50,39,0
24,2,150084,15,10,5,11,1,4,1,0,0,60,39,0
42,4,341204,11,9,0,3,2,4,0,0,0,40,39,0
41,4,187336,11,9,5,1,4,4,0,0,0,40,39,0
23,4,204209,15,10,4,6,3,4,1,0,0,10,39,0
42,6,206066,12,14,2,10,0,4,1,0,0,65,39,0
38,4,63509,11,9,2,3,0,4,1,0,0,40,39,1
63,6,391121,5,4,2,5,0,4,1,0,0,30,39,0
31,4,56026,11,9,2,3,0,4,1,0,0,40,39,0
18,6,60981,1,7,4,8,3,4,0,0,0,4,39,0
21,4,228255,15,10,4,8,3,4,1,0,0,30,39,0
24,4,86745,9,13,2,10,2,1,0,0,0,40,30,0
55,4,234327,15,10,2,3,0,4,1,0,0,40,39,0
20,4,59948,6,5,4,1,4,2,0,114,0,20,39,0
31,4,137814,15,10,0,12,3,4,0,0,0,30,39,0
23,4,167692,15,10,4,1,3,4,0,0,0,20,39,0
35,4,245090,11,9,2,3,0,4,1,0,0,40,26,0
51,6,256963,15,10,2,12,0,4,1,0,0,60,39,0
19,4,160033,15,10,4,11,3,4,0,0,0,30,39,0
38,2,289430,11,9,0,11,1,4,1,0,0,56,39,0
52,2,305053,11,9,2,3,0,4,1,0,2051,40,39,0
70,6,172370,14,15,2,10,0,4,1,0,0,25,39,0
53,4,320510,0,6,0,3,1,4,1,0,0,40,39,0
59,4,171355,10,16,2,4,0,4,1,0,0,40,39,1
39,4,65027,15,10,2,14,0,4,1,0,0,43,39,0
18,4,215190,2,8,4,12,3,4,0,0,0,20,39,0
41,0,149385,11,9,4,0,1,4,0,0,0,30,39,0
19,0,169324,15,10,4,0,3,4,1,0,0,10,39,0
24,4,138938,15,10,0,1,1,4,0,0,0,40,39,0
25,4,557082,11,9,4,1,1,4,0,0,0,38,39,0
32,4,273287,15,10,4,4,1,2,1,0,0,40,23,0
34,6,77209,11,9,2,12,0,4,1,0,1902,60,39,1
35,4,317153,11,9,4,12,1,4,0,0,0,40,39,0
50,4,95469,11,9,2,1,0,4,1,7298,0,45,39,1
18,4,302859,11,9,4,12,3,4,1,0,0,20,39,0
37,4,333651,11,9,4,1,1,4,1,0,0,42,39,0
30,4,177596,15,10,4,8,4,4,0,0,0,36,39,0
40,5,157240,12,14,2,4,5,4,0,15024,0,30,20,1
22,4,184779,11,9,4,10,1,4,0,0,0,40,39,0
50,2,138358,15,10,5,8,4,2,0,0,0,28,39,0
70,4,176285,11,9,0,8,1,4,0,0,0,23,39,0
43,4,102180,12,14,2,10,0,4,1,0,0,40,39,1
77,6,209507,15,10,4,3,1,4,1,0,0,40,39,0
30,6,229741,11,9,2,3,0,4,1,0,0,40,39,0
33,4,324546,15,10,2,7,0,4,1,0,0,39,39,0
51,4,337195,15,10,2,12,0,4,1,0,1902,50,39,1
58,7,194068,12,14,2,10,0,4,1,0,1977,50,39,1
22,4,250647,15,10,4,1,3,4,1,0,0,12,39,0
33,4,477106,11,9,2,14,0,2,1,0,0,40,39,0
27,4,104329,1,7,2,12,0,4,1,0,0,40,39,0
35,4,224566,15,10,4,4,1,4,1,0,0,60,39,0
32,4,169841,15,10,0,12,1,4,0,0,0,55,39,0
41,4,42563,9,13,2,13,5,4,0,0,0,25,39,1
37,4,31368,15,10,2,3,0,4,1,0,0,40,39,0
17,4,132755,1,7,4,12,3,4,1,0,0,15,39,0
50,4,279129,9,13,0,4,1,4,1,0,0,55,39,1
31,0,86143,11,9,2,0,0,1,1,0,0,40,30,0
54,7,44172,11,9,5,4,4,4,0,0,0,38,39,0
23,7,93076,11,9,4,8,3,2,1,0,0,40,39,0
40,4,146653,9,13,0,1,4,4,0,0,0,20,39,0
29,4,221366,9,13,2,10,0,4,1,5013,0,40,11,0
38,4,189404,11,9,3,8,1,4,1,0,0,35,0,0
30,4,172304,8,11,2,4,0,4,1,0,0,55,39,0
20,4,116666,15,10,4,12,3,1,1,0,0,8,19,0
43,6,64112,15,10,2,5,0,4,1,0,0,50,39,0
25,4,55718,15,10,4,13,3,4,1,0,0,25,39,0
39,4,126675,12,14,2,12,0,4,1,0,0,50,39,1
48,4,102112,7,12,2,10,0,4,1,0,0,50,39,1
41,6,226505,11,9,0,8,4,4,0,0,0,40,39,0
24,4,211527,9,13,4,1,1,4,1,0,0,30,39,0
20,4,175069,15,10,4,1,3,4,1,0,0,40,41,0
25,4,25249,15,10,4,1,1,4,0,0,0,40,39,0
57,4,73411,15,10,2,3,0,4,1,0,0,40,39,1
39,4,207185,15,10,2,4,5,4,0,0,0,35,33,1
66,4,127139,9,13,2,10,0,4,1,0,0,40,39,1
34,4,41809,15,10,0,1,4,4,0,0,0,40,39,0
36,4,297449,9,13,0,10,1,4,1,14084,0,40,39,1
46,4,141483,11,9,2,12,5,4,0,0,0,40,39,0
42,2,117227,12,14,0,10,4,4,0,0,0,45,39,0
46,4,377401,11,9,2,14,0,4,1,0,1902,70,2,1
34,2,167063,11,9,4,11,3,4,1,0,0,40,39,0
43,4,253759,15,10,2,13,5,2,0,0,0,40,39,0
42,4,183096,15,10,0,4,3,4,0,0,0,40,39,0
31,4,269654,9,13,4,12,1,4,1,0,0,48,39,0
70,0,293076,15,10,2,0,0,4,1,0,0,30,39,0
32,4,34104,15,10,2,4,0,4,1,0,0,40,39,0
46,1,80057,11,9,2,1,0,4,1,0,0,40,11,1
42,5,369781,5,4,0,3,4,4,1,0,0,25,39,0
21,4,223811,8,11,4,4,3,4,1,0,0,40,39,0
24,4,163053,9,13,4,12,1,4,0,0,0,40,39,0
23,4,189461,11,9,4,12,2,4,1,0,0,55,39,0
50,2,145166,12,14,2,10,0,4,1,7298,0,40,39,1
37,4,86310,15,10,0,1,4,4,0,0,0,45,39,0
19,0,263224,1,7,4,0,4,4,0,0,0,30,39,0
