age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31,4,43819,9,13,2,10,5,4,0,7688,0,43,39,1
23,4,145389,15,10,2,12,5,4,0,0,0,40,39,0
33,0,186824,15,10,4,0,3,4,1,0,0,40,39,0
36,2,101833,9,13,5,10,1,4,1,0,0,40,39,0
37,4,82283,4,3,2,8,0,1,1,0,0,40,0,0
52,4,99602,11,9,5,3,3,2,0,0,0,40,39,0
28,4,213276,11,9,2,4,0,4,1,0,0,50,39,0
59,4,424468,11,9,2,3,0,4,1,0,0,40,0,0
30,4,176123,0,6,4,7,2,1,1,0,0,40,40,0
32,4,38797,8,11,4,3,1,4,1,0,0,40,39,0
30,4,101859,5,4,4,3,1,4,1,0,0,50,39,0
53,4,87158,11,9,2,3,0,2,1,0,0,40,39,0
54,6,205066,0,6,2,3,0,4,1,0,0,36,39,0
26,4,56929,9,13,4,4,1,2,1,0,0,50,0,0
34,4,25322,9,13,3,7,1,1,1,0,2339,40,0,0
31,4,87950,8,11,0,12,1,0,0,0,0,40,39,0
34,4,150154,11,9,4,1,3,4,1,0,0,40,39,0
58,4,142076,11,9,0,13,1,4,1,4787,0,39,39,1
30,7,112139,11,9,2,11,0,4,1,0,0,40,39,0
53,4,149217,11,9,2,3,0,4,1,0,0,40,33,0
27,4,189974,15,10,0,1,3,4,0,0,0,20,39,0
23,4,109199,4,3,2,6,0,4,1,0,0,40,26,0
24,4,190290,8,11,2,3,0,4,1,0,0,45,39,0
36,4,189404,9,13,2,12,0,4,1,0,1977,35,39,1
33,1,428271,11,9,0,1,4,2,0,0,0,35,39,0
22,7,134192,15,10,4,13,3,4,0,0,0,10,39,0
47,4,168211,11,9,2,3,0,4,1,0,0,44,39,0
34,4,277314,7,12,2,12,0,2,1,0,1902,50,39,1
44,1,316120,14,15,0,10,4,4,1,0,0,40,39,1
41,4,107276,8,11,4,10,1,4,0,0,0,45,39,0
45,0,112453,11,9,5,0,1,1,1,0,0,4,39,0
24,4,346909,11,9,2,3,0,4,1,0,0,44,26,0
65,0,105017,9,13,2,0,0,4,1,0,0,40,39,0
45,4,317360,9,13,0,10,4,4,0,0,0,50,39,0
23,4,189017,9,13,4,12,1,4,1,0,0,55,39,0
54,4,138179,11,9,2,7,0,4,1,0,0,40,39,0
40,4,299813,1,7,4,7,1,4,0,0,0,37,6,0
45,4,265083,4,3,0,9,4,4,0,0,0,35,26,0
50,4,185846,11,9,2,12,0,4,1,0,0,40,39,0
40,4,184655,7,12,4,8,2,4,1,0,0,25,39,0
24,4,200295,15,10,4,3,1,4,1,0,0,40,39,0
42,4,117319,11,9,2,3,0,4,1,0,1672,40,39,0
50,4,63000,15,10,2,12,0,4,1,0,0,60,39,1
58,6,106942,15,10,0,3,4,4,1,0,0,40,39,0
47,4,52795,15,10,2,7,0,4,1,0,0,46,39,0
37,4,51264,10,16,2,10,0,4,1,0,0,99,10,1
37,6,410919,11,9,4,3,3,4,1,0,0,35,39,0
22,4,105592,7,12,4,14,1,4,1,0,0,45,39,0
29,6,183151,11,9,2,14,0,4,1,0,0,48,39,0
45,4,209912,9,13,2,4,0,1,1,0,0,40,19,1
49,6,275845,15,10,2,4,0,4,1,0,0,60,39,0
44,2,241851,8,11,2,14,0,4,1,4386,0,40,39,1
72,4,89299,11,9,0,8,1,4,0,0,0,16,39,0
63,6,106648,11,9,2,8,0,4,1,0,0,12,39,0
26,4,58426,11,9,2,10,0,4,1,0,0,50,39,0
58,6,121912,8,11,2,3,0,4,1,0,0,42,39,0
40,4,170730,11,9,2,3,0,4,1,0,0,50,39,0
56,4,257555,15,10,2,12,0,4,1,0,0,40,39,0
55,6,51499,15,10,2,5,0,4,1,0,0,72,39,0
28,4,195000,9,13,4,12,2,4,0,0,0,45,39,0
57,4,108741,11,9,2,4,5,4,0,0,0,40,39,0
37,4,184964,12,14,0,4,1,4,1,0,0,45,39,1
44,4,156815,11,9,0,1,1,4,0,0,0,40,39,0
31,4,49325,11,9,2,7,0,4,1,0,0,40,39,0
42,4,121718,15,10,2,1,0,4,1,0,0,40,11,0
18,4,172076,15,10,4,8,3,4,0,0,0,25,39,0
57,6,327901,0,6,2,3,0,4,1,0,0,40,39,0
53,2,215990,15,10,2,8,0,4,1,0,0,35,39,0
38,4,210866,11,9,2,4,0,4,1,0,0,44,39,1
33,4,322873,11,9,0,12,1,4,0,0,0,50,39,0
42,4,265698,12,14,0,10,4,4,0,0,0,40,39,0
70,0,26990,11,9,2,0,0,4,1,0,0,60,39,0
50,4,177896,11,9,2,3,0,4,1,0,0,50,39,0
50,4,189107,11,9,2,7,0,4,1,0,0,40,39,0
28,4,306830,7,12,2,6,0,4,1,0,0,40,27,0
72,1,39110,1,7,0,1,1,4,0,0,0,8,2,0
33,4,155475,11,9,2,12,0,4,1,0,0,40,39,0
47,4,135803,11,9,2,8,0,1,1,0,0,25,30,0
48,4,117849,15,10,2,10,0,4,1,0,0,40,39,1
64,6,339321,9,13,2,10,0,4,1,0,0,24,39,1
19,4,318822,1,7,4,9,1,4,0,0,0,35,39,0
48,4,174794,8,11,0,1,4,4,0,0,0,40,39,0
37,4,204277,11,9,2,7,0,4,1,0,1848,48,39,1
55,4,182460,11,9,2,3,0,4,1,15024,0,35,39,1
24,4,193920,12,14,4,9,1,4,0,0,0,45,0,0
42,1,91468,11,9,0,1,1,4,0,0,0,40,39,0
43,4,106760,11,9,2,1,5,4,0,0,0,50,2,1
34,4,375680,7,12,4,3,3,2,0,0,0,40,39,0
55,5,222615,12,14,2,4,0,4,1,0,0,60,39,0
22,4,190968,11,9,2,8,0,4,1,0,0,40,39,0
39,4,76767,15,10,0,1,1,4,0,0,0,60,39,0
50,6,203098,9,13,2,4,0,4,1,0,0,35,39,0
47,2,162187,15,10,2,14,0,4,1,0,1887,40,39,1
25,4,242729,9,13,4,12,3,4,0,0,0,20,39,0
52,4,253784,1,7,0,8,4,4,0,0,0,20,39,0
30,4,206051,11,9,2,14,0,4,1,0,0,40,39,0
37,6,181553,11,9,0,3,1,4,1,0,0,50,39,0
73,5,80986,11,9,2,12,0,4,1,0,0,20,39,0
50,4,200783,5,4,0,3,1,4,1,0,0,60,39,0
34,4,42596,15,10,2,4,0,4,1,0,0,45,39,0
24,4,464502,7,12,4,12,1,2,1,0,0,40,0,0
66,4,205724,15,10,2,12,0,4,1,0,0,24,39,1
22,4,446140,11,9,4,12,3,4,1,0,0,55,39,0
69,2,32287,0,6,2,14,0,4,1,0,0,25,39,0
23,4,56774,11,9,4,3,3,4,1,0,0,40,39,0
55,4,308118,9,13,6,7,4,4,0,0,0,40,0,0
35,4,176279,15,10,6,1,4,4,0,0,0,30,39,0
20,4,103277,15,10,4,1,3,4,0,0,0,35,39,0
70,5,225780,15,10,2,4,0,4,1,0,0,20,39,1
54,4,154728,8,11,2,13,0,4,1,7688,0,40,39,1
34,4,149943,11,9,4,8,1,1,1,0,0,40,24,0
38,7,22245,10,16,2,10,0,4,1,0,0,45,39,1
33,4,93056,5,4,0,6,3,4,1,0,0,40,39,0
43,4,270522,11,9,5,8,1,4,0,0,0,26,39,0
60,5,123218,15,10,2,4,0,4,1,0,0,40,39,0
81,6,123959,9,13,6,10,1,4,0,0,1668,3,18,0
32,6,103642,11,9,2,4,0,4,1,0,0,55,39,0
34,4,157747,11,9,2,14,0,4,1,0,0,45,39,0
46,6,154083,12,14,4,4,1,4,1,0,0,25,39,0
30,7,23037,15,10,4,8,3,0,1,0,0,84,39,0
23,0,226891,11,9,4,0,2,1,0,0,0,20,35,0
29,4,50028,15,10,2,8,0,4,1,0,0,40,39,0
51,4,138251,11,9,2,14,0,4,1,0,0,60,39,0
31,4,369825,5,4,4,6,2,4,1,0,0,25,39,0
36,1,44364,11,9,4,1,3,2,0,0,0,36,39,0
23,4,230704,15,10,4,6,3,2,1,0,0,22,39,0
35,4,42044,11,9,2,7,0,4,1,0,0,30,39,0
28,2,56340,12,14,4,10,1,4,0,0,0,40,39,0
33,7,156015,9,13,2,4,0,4,1,0,0,40,39,1
40,4,163434,15,10,2,6,0,4,1,0,0,40,39,0
27,4,85251,15,10,2,14,0,4,1,0,0,45,39,0
38,5,187411,11,9,2,4,0,4,1,0,0,40,39,1
47,4,155124,8,11,0,10,1,4,0,0,1669,40,39,0
25,4,396633,15,10,2,1,5,2,0,0,0,56,39,1
45,4,182313,9,13,2,4,0,4,1,7688,0,50,39,1
38,4,52596,15,10,4,1,3,2,0,0,0,40,39,0
66,0,260111,15,10,2,0,0,4,1,0,0,40,39,1
65,2,143570,15,10,4,10,1,2,0,0,0,40,39,0
30,4,160634,8,11,4,3,3,4,1,0,0,40,39,1
54,4,29909,1,7,2,8,5,4,0,0,0,43,39,0
49,4,94215,2,8,0,7,1,4,0,0,0,40,39,0
41,6,151990,8,11,2,10,5,4,0,0,0,15,39,1
48,1,188081,11,9,2,1,0,4,1,0,0,40,39,1
23,4,218445,4,3,4,9,4,4,0,0,0,12,26,0
77,4,235775,11,9,2,8,0,4,1,0,0,25,5,0
19,4,98605,15,10,4,8,3,4,0,0,0,20,39,0
30,4,188398,11,9,3,1,1,4,0,0,0,30,39,0
41,5,140365,9,13,2,4,0,4,1,0,1902,55,39,1
35,4,202950,11,9,2,4,0,4,1,0,0,55,20,1
20,4,218215,15,10,4,1,3,4,0,0,0,40,39,0
66,5,197816,9,13,2,4,0,4,1,10605,0,40,39,1
49,4,147002,11,9,4,3,4,4,0,0,0,40,33,0
52,4,138497,9,13,2,12,0,4,1,0,0,45,39,1
24,4,57711,12,14,2,10,5,4,0,0,0,35,39,1
50,4,169925,11,9,2,3,0,4,1,0,0,15,39,0
22,4,72310,1,7,4,14,1,4,1,0,0,65,39,0
19,4,170800,15,10,4,8,3,4,1,0,0,20,39,0
39,4,215095,1,7,4,10,4,4,0,0,0,30,33,0
45,4,480717,9,13,2,8,0,1,1,0,0,38,0,0
61,2,34632,9,13,0,8,1,4,1,0,0,30,39,0
45,4,140664,7,12,0,14,1,4,1,0,0,55,39,0
36,2,177858,9,13,2,10,3,4,1,0,0,40,39,0
40,4,160369,12,14,2,4,0,4,1,0,2415,45,39,1
38,4,129102,11,9,2,4,0,4,1,0,0,50,39,0
52,2,278522,15,10,2,14,0,2,1,0,0,40,39,0
29,1,124953,8,11,2,13,0,4,1,0,0,42,39,1
33,4,63184,11,9,4,5,1,4,1,0,0,40,39,0
40,6,165815,15,10,4,3,3,4,1,0,0,40,39,0
34,4,248584,11,9,4,3,1,4,1,0,0,55,39,0
46,2,226871,9,13,0,11,1,2,1,0,0,50,39,1
44,4,267717,12,14,2,3,0,4,1,15024,0,45,39,1
19,4,60367,11,9,4,8,3,4,0,0,0,13,39,0
44,4,134120,11,9,2,1,5,4,0,0,0,40,39,1
40,4,95639,11,9,4,3,1,0,1,0,0,40,39,0
20,4,132053,15,10,4,10,3,4,0,0,0,2,39,0
24,4,138768,7,12,4,6,3,4,1,0,0,30,39,0
76,4,203910,11,9,6,8,1,4,1,0,0,17,39,0
20,4,109952,11,9,2,13,2,4,1,0,0,40,39,0
33,4,155781,14,15,4,10,1,4,1,0,0,40,39,1
31,4,49398,15,10,2,13,0,4,1,0,0,40,39,0
33,4,159303,11,9,0,8,4,4,0,0,0,40,39,0
19,4,248339,11,9,4,3,3,4,1,0,0,35,39,0
29,4,190539,9,13,4,4,1,4,1,0,1590,50,39,0
30,4,183620,11,9,2,12,0,4,1,0,0,45,39,0
48,4,25468,12,14,0,4,1,4,1,99999,0,50,39,1
42,4,201495,9,13,2,4,0,4,1,0,0,40,39,0
37,4,52221,1,7,2,14,0,4,1,0,0,40,39,0
54,5,96460,11,9,2,4,0,4,1,7688,0,60,39,1
42,4,325353,7,12,2,1,0,4,1,7688,0,42,39,1
28,6,176027,11,9,4,8,1,4,0,0,0,28,39,0
42,2,266135,15,10,2,11,0,4,1,0,0,52,39,1
60,7,194252,12,14,2,4,5,4,0,3103,0,40,39,1
76,0,164835,11,9,6,0,1,4,0,0,0,25,39,0
21,4,363192,8,11,4,8,3,4,0,0,0,40,39,0
29,4,31360,15,10,4,5,3,4,1,0,0,40,39,0
43,4,63503,9,13,2,10,0,4,1,0,0,40,39,1
44,4,157614,11,9,0,12,3,4,1,0,0,38,39,0
45,4,160647,9,13,0,1,4,4,0,4687,0,35,39,1
38,4,363395,15,10,4,12,4,2,0,0,0,40,39,0
28,4,338376,15,10,2,1,0,4,1,0,0,50,39,1
29,4,87523,11,9,4,12,3,4,0,0,0,40,39,0
20,4,280714,15,10,4,8,3,4,1,0,0,40,39,0
49,5,119565,12,14,2,12,0,4,1,0,0,40,39,1
36,2,171482,15,10,2,11,0,4,1,0,0,56,39,1
40,5,49249,9,13,2,4,0,4,1,0,0,50,39,1
17,4,331552,2,8,4,1,3,4,0,0,0,30,39,0
45,4,174426,11,9,2,3,0,4,1,0,0,40,39,0
42,4,184105,15,10,4,5,1,4,1,0,0,28,39,0
29,4,37933,9,13,4,4,4,2,0,0,0,40,39,0
57,6,291529,9,13,2,4,0,4,1,4386,0,13,39,1
23,4,376416,9,13,4,1,1,4,1,0,0,40,39,0
20,4,263612,15,10,4,1,3,2,0,0,0,40,14,0
23,4,227471,11,9,4,6,3,4,1,0,0,24,39,0
39,4,191103,11,9,4,8,1,4,1,0,0,40,39,0
34,4,35644,15,10,2,3,0,4,1,0,0,40,39,1
43,6,227298,9,13,4,12,1,4,1,0,0,45,39,0
25,7,187508,15,10,4,6,3,4,1,0,0,40,39,0
40,4,184378,15,10,2,12,0,4,1,0,0,60,33,0
52,6,190333,11,9,0,5,1,4,1,0,0,25,39,0
48,4,155372,11,9,6,7,4,4,0,0,0,36,39,0
37,4,259882,8,11,4,12,4,2,0,0,0,6,39,0
36,4,217077,11,9,2,12,0,4,1,0,0,50,39,0
33,4,103596,8,11,2,14,0,4,1,0,0,40,39,0
36,2,188236,11,9,2,1,5,4,0,0,0,40,39,1
24,4,353010,9,13,4,1,1,4,1,0,0,10,39,0
42,2,70655,11,9,0,5,1,4,1,0,0,40,39,0
35,5,64874,7,12,4,12,3,4,1,0,0,40,39,0
40,1,219240,11,9,0,1,4,4,0,0,0,22,39,0
50,5,104849,14,15,2,10,0,1,1,0,0,40,19,0
40,4,173590,12,14,2,4,0,4,1,0,0,50,39,1
22,4,412316,11,9,4,12,2,2,1,0,0,40,0,0
57,5,195835,11,9,2,4,0,4,1,0,0,40,39,0
51,2,170579,11,9,2,14,0,4,1,0,0,40,39,1
61,1,230545,11,9,4,1,4,4,0,0,0,35,33,0
71,4,162297,11,9,6,12,4,4,0,0,0,20,39,0
47,4,169549,11,9,2,3,0,4,1,0,0,40,39,1
38,4,117528,9,13,4,8,2,4,0,0,0,45,39,0
25,4,273876,9,13,4,12,1,4,1,0,0,65,39,0
33,4,529104,1,7,2,6,0,4,1,0,0,50,39,0
40,7,456110,1,7,0,14,4,4,0,0,0,52,39,0
39,0,180868,1,7,4,0,1,2,0,0,0,40,39,0
29,4,170301,11,9,2,1,5,4,0,2829,0,40,39,0
33,4,55717,11,9,4,3,1,4,1,0,0,40,39,0
46,4,166181,15,10,4,1,3,2,0,0,0,36,39,0
24,4,52242,11,9,2,12,5,4,0,0,0,40,39,1
28,4,224629,12,14,4,4,1,3,1,0,0,30,5,0
20,4,197997,11,9,4,3,1,4,1,0,0,40,39,0
34,4,46144,15,10,0,6,4,4,0,0,0,40,39,0
34,7,180871,9,13,2,1,0,4,1,0,0,55,39,0
25,4,212311,15,10,4,1,4,2,0,0,0,40,39,0
36,4,232874,9,13,2,13,0,4,1,0,0,40,39,0
61,4,175999,11,9,2,7,0,4,1,0,0,40,39,0
38,4,177121,15,10,5,8,1,4,0,0,0,58,39,0
57,4,299358,11,9,6,8,2,4,0,0,1719,25,39,0
20,0,326624,11,9,4,0,3,4,0,0,0,40,39,0
56,4,129836,11,9,2,8,5,4,0,0,0,10,39,0
24,4,225515,9,13,4,4,1,4,0,0,0,40,39,0
60,4,145664,15,10,0,12,1,4,0,0,0,48,39,0
37,4,151764,15,10,2,4,0,4,1,0,0,50,39,0
27,4,183523,15,10,2,14,0,4,1,0,0,40,39,1
54,4,257869,15,10,5,8,1,4,1,0,0,28,4,0
40,4,73025,11,9,2,8,0,1,1,0,0,30,3,0
18,4,165532,2,8,4,8,3,4,1,0,0,15,39,0
51,1,140035,11,9,2,1,0,4,1,0,0,40,39,1
40,6,325159,15,10,2,13,0,4,1,0,0,50,39,1
64,1,161926,11,9,2,10,0,4,1,0,0,8,39,0
24,4,163665,11,9,4,8,1,4,0,2174,0,40,39,0
33,4,106938,11,9,2,13,5,2,0,0,0,38,39,0
31,4,97453,11,9,0,4,4,4,0,0,0,40,39,0
26,2,242464,11,9,2,11,0,4,1,3103,0,40,39,1
54,4,155233,9,13,4,1,1,4,0,14084,0,40,39,1
31,4,248653,3,2,4,6,1,4,1,0,0,37,26,0
39,4,59313,2,8,3,14,1,2,1,0,0,45,0,0
22,4,141297,15,10,4,13,3,4,1,0,0,40,39,0
31,4,227325,15,10,4,3,1,4,1,0,0,40,39,0
68,4,123653,4,3,5,8,1,4,1,0,0,12,22,0
59,1,176317,0,6,0,8,1,4,0,0,0,37,39,0
35,6,77146,11,9,2,3,0,4,1,2829,0,45,39,0
25,4,169124,9,13,4,1,3,4,1,0,0,40,39,0
23,4,179413,11,9,4,3,4,4,1,0,0,40,39,0
35,4,180137,15,10,0,4,4,4,1,0,0,60,39,0
17,7,179319,0,6,4,8,3,4,1,0,0,30,39,0
19,4,45766,15,10,4,6,1,4,1,0,0,45,39,0
53,4,152810,12,14,2,4,0,4,1,0,1977,55,39,1
59,4,214052,4,3,0,7,4,4,0,0,0,40,39,0
37,4,201141,11,9,4,1,3,4,0,0,0,37,39,0
74,6,43599,11,9,6,8,1,4,1,0,0,20,39,0
28,4,292536,15,10,4,14,1,4,1,0,0,50,39,0
40,4,82161,9,13,4,1,1,4,1,0,0,40,39,0
30,4,180656,15,10,3,3,1,4,1,0,0,40,0,0
20,4,181370,15,10,4,8,3,2,1,0,0,40,39,0
80,4,148623,14,15,2,10,0,4,1,0,0,35,39,1
51,4,84399,11,9,2,7,0,2,1,0,0,40,39,0
17,4,143331,0,6,4,12,3,4,1,0,0,15,39,0
37,1,48779,9,13,2,10,0,4,1,0,0,40,39,0
19,0,175495,11,9,4,0,3,2,0,0,0,24,39,0
58,4,83542,11,9,4,8,1,4,1,0,0,40,39,0
57,4,214619,15,10,2,3,0,4,1,0,0,40,39,0
37,4,160035,15,10,0,7,1,4,1,0,0,40,39,0
23,1,39603,15,10,4,3,4,0,1,0,0,40,39,0
36,4,181589,9,13,4,1,1,4,0,0,0,32,4,0
33,4,261511,11,9,2,3,0,4,1,0,0,40,39,0
30,4,29522,15,10,2,12,5,4,0,0,0,40,39,0
30,4,36340,11,9,4,1,4,4,0,0,0,24,39,0
41,4,320984,14,15,2,10,0,4,1,99999,0,65,39,1
57,0,403625,15,10,2,0,0,1,1,0,0,60,39,1
23,4,122346,11,9,4,12,3,4,1,0,0,40,39,0
40,4,105794,14,15,4,10,1,4,0,14084,0,50,39,1
53,4,152883,11,9,6,1,1,2,0,0,0,40,39,0
31,7,123037,15,10,4,13,1,4,1,0,0,13,39,0
41,0,339682,4,3,2,0,0,4,1,0,0,40,26,0
36,4,182074,11,9,4,1,2,4,1,0,0,40,39,0
30,4,248588,2,8,0,8,1,4,0,0,0,40,39,0
44,4,187584,11,9,2,11,0,4,1,0,0,40,2,0
36,4,46706,11,9,4,8,3,4,1,0,0,40,39,0
42,4,190290,7,12,2,10,0,4,1,0,0,40,39,1
48,6,247294,11,9,2,3,0,4,1,0,0,30,29,0
22,4,117779,9,13,4,10,3,4,1,0,0,40,39,0
38,4,121602,11,9,2,7,0,4,1,0,0,40,39,0
31,4,451744,11,9,4,3,1,4,1,0,0,50,39,0
32,4,107793,11,9,0,8,3,4,1,2174,0,40,39,0
35,4,339772,11,9,2,6,0,2,1,0,0,40,39,0
21,4,185582,15,10,4,12,3,4,1,0,0,43,39,0
26,4,260614,11,9,2,7,0,4,1,0,0,40,39,0
19,2,53220,11,9,4,1,3,2,0,0,0,40,39,0
43,4,213844,11,9,1,3,5,2,0,0,0,42,39,1
33,4,213226,11,9,2,3,0,4,1,0,0,60,39,0
30,4,58582,9,13,4,3,3,4,1,0,0,10,39,0
52,4,193116,0,6,2,14,0,4,1,0,0,45,39,0
38,2,201410,9,13,2,4,0,4,1,0,0,40,39,1
28,4,190525,9,13,2,4,0,4,1,0,0,46,39,1
57,6,138285,7,12,2,8,0,4,1,0,0,40,20,0
51,4,111939,9,13,2,10,0,4,1,0,0,50,39,1
50,4,109277,6,5,2,7,0,4,1,0,0,48,39,0
32,4,331539,9,13,2,4,0,1,1,0,0,50,3,1
32,4,396745,9,13,2,10,0,4,1,0,2415,48,39,1
37,4,126675,11,9,2,3,0,4,1,0,0,40,39,0
69,6,349022,11,9,2,12,0,4,1,0,0,33,39,0
33,0,98145,15,10,0,0,4,0,1,0,0,30,39,0
37,4,234901,15,10,2,12,0,4,1,0,0,50,11,1
36,4,100681,15,10,4,1,1,4,1,2463,0,40,39,0
47,6,265097,11,9,2,14,0,4,1,0,0,45,39,1
63,4,237379,0,6,2,14,0,4,1,0,0,40,39,0
21,4,44793,15,10,4,1,1,4,1,0,0,65,39,0
17,4,270942,11,9,4,8,2,4,1,0,0,35,26,0
56,4,193622,11,9,5,3,4,4,1,0,0,40,39,0
90,2,187749,7,12,2,1,0,1,1,0,0,20,30,0
27,4,160178,15,10,0,1,1,4,0,0,0,38,39,0
38,4,680390,11,9,0,1,4,4,0,0,0,20,39,0
33,4,96245,7,12,2,10,0,4,1,0,0,50,39,0
26,4,34803,11,9,4,4,1,4,0,0,0,40,39,0
20,4,170091,15,10,4,8,3,4,0,0,0,35,39,0
42,4,231813,1,7,2,14,0,4,1,0,0,40,39,0
55,4,23789,11,9,0,4,1,4,0,0,0,40,39,0
32,7,438711,15,10,2,10,5,2,0,0,0,40,39,0
66,4,169804,9,13,2,12,0,4,1,20051,0,40,39,1
66,2,376506,10,16,0,10,1,4,0,3273,0,40,39,0
49,4,28791,15,10,0,8,1,4,0,0,0,40,39,0
34,4,162814,11,9,0,11,1,2,1,0,0,45,39,0
38,4,58108,9,13,2,4,0,4,1,0,0,50,39,1
40,5,102226,11,9,2,4,0,4,1,0,0,40,39,0
22,1,209131,7,12,4,8,3,4,1,0,0,20,39,0
46,6,157117,11,9,2,14,0,4,1,0,0,40,39,0
29,4,172865,11,9,2,7,0,4,1,0,0,50,39,0
19,4,29798,2,8,4,6,3,0,1,0,0,20,39,0
71,0,229424,11,9,6,0,1,4,0,0,0,40,39,0
37,2,80680,9,13,0,10,4,4,0,1151,0,35,39,0
52,2,238959,12,14,4,10,1,4,1,0,0,32,39,1
27,4,189462,12,14,4,1,1,4,0,0,0,46,39,0
52,4,139347,11,9,2,14,5,4,0,0,0,40,39,0
31,4,188108,11,9,4,3,3,4,1,4101,0,40,39,0
37,5,111128,15,10,2,3,0,4,1,0,0,50,39,1
28,4,81540,11,9,4,6,1,4,1,0,0,40,39,0
25,4,257562,5,4,2,3,0,4,1,0,0,40,26,0
31,4,59496,15,10,2,1,0,4,1,0,0,50,39,0
29,4,29974,11,9,2,3,0,4,1,0,0,40,39,0
45,4,102597,11,9,6,1,4,4,0,0,0,35,39,0
69,4,41419,5,4,2,8,0,4,1,0,0,20,39,0
50,4,118565,1,7,2,7,0,2,1,0,0,40,39,0
54,7,312897,10,16,2,10,0,4,1,0,0,46,9,1
17,4,166290,6,5,4,8,3,4,0,0,0,20,39,0
34,4,160261,11,9,4,13,3,1,1,14084,0,35,3,1
32,6,116834,11,9,2,8,5,4,0,0,0,5,0,0
23,4,203076,15,10,4,7,3,4,1,0,0,40,39,0
66,4,201197,9,13,2,10,0,4,1,0,0,45,39,1
61,4,273803,11,9,2,3,0,4,1,0,0,40,39,0
55,4,156797,15,10,0,7,1,4,0,0,0,40,39,0
24,4,283896,11,9,4,6,1,4,1,0,0,40,39,0
30,4,149368,11,9,0,12,4,4,1,1151,0,30,39,0
49,4,156926,8,11,0,4,1,4,1,0,0,45,39,1
21,0,163911,15,10,4,0,3,4,0,0,0,3,39,0
56,5,165881,11,9,2,12,0,4,1,0,0,50,39,1
25,4,86872,11,9,2,12,0,4,1,0,0,40,39,0
49,4,167523,9,13,0,11,1,4,1,0,0,40,39,0
58,4,154950,9,13,2,13,0,4,1,0,0,40,39,1
40,1,171231,9,13,4,1,1,4,1,0,0,40,33,0
62,4,244933,12,14,0,10,1,4,0,0,0,45,39,0
54,4,256908,9,13,2,13,0,4,1,0,0,25,39,1
34,6,33442,8,11,4,8,2,4,0,0,0,40,39,0
18,4,126142,0,6,4,3,3,4,1,0,0,30,39,0
28,0,268222,1,7,4,0,1,2,0,0,0,40,39,0
32,4,167106,11,9,2,12,0,1,1,0,0,40,17,0
22,2,50065,9,13,4,10,1,4,0,0,0,35,39,0
34,7,252529,9,13,4,10,1,4,1,0,0,48,39,0
53,0,199665,9,13,2,0,0,4,1,0,0,30,39,1
47,4,343579,11,9,2,8,0,4,1,0,0,40,26,0
19,4,190817,15,10,4,12,3,4,0,0,0,40,39,0
41,5,151089,15,10,2,4,0,4,1,0,2415,55,39,1
46,4,186820,15,10,2,8,5,4,0,5013,0,40,39,0
56,6,210731,5,4,0,12,2,4,1,0,0,20,26,0
42,4,123816,11,9,0,7,1,2,0,0,0,40,39,0
25,4,77071,9,13,4,10,3,4,0,0,2339,35,39,0
42,4,115085,11,9,2,1,0,4,1,0,0,50,39,0
43,4,170525,9,13,0,10,1,4,0,14344,0,40,39,1
17,4,209949,1,7,4,12,3,4,0,0,1602,12,39,0
57,6,34297,5,4,2,3,0,4,1,0,0,40,39,1
40,4,180985,12,14,2,4,0,4,1,0,0,50,39,1
62,2,33365,11,9,6,8,1,4,0,0,0,40,2,0
20,4,197752,15,10,4,1,3,4,1,0,0,16,39,0
47,4,180551,15,10,2,14,0,4,1,0,0,50,39,0
40,4,77975,15,10,2,4,0,4,1,0,0,40,39,0
44,4,159297,11,9,2,4,5,1,0,0,0,40,0,1
48,4,94342,9,13,2,3,0,4,1,0,0,55,39,0
39,5,34180,8,11,2,5,0,4,1,0,0,60,39,1
46,2,367251,15,10,2,3,0,2,1,0,0,40,39,1
72,5,172407,14,15,2,10,0,4,1,99999,0,50,39,1
53,4,303462,11,9,2,7,0,4,1,0,0,30,39,0
47,1,220269,15,10,2,6,0,4,1,0,0,40,39,1
40,6,45093,11,9,0,3,1,4,1,0,0,45,2,0
34,4,101709,11,9,5,14,1,1,1,0,0,40,39,0
41,4,219591,11,9,4,1,3,4,1,0,0,40,39,0
41,4,76625,11,9,2,3,0,4,1,0,0,40,39,0
20,4,342599,15,10,4,6,3,4,1,0,0,35,39,0
42,5,125846,3,2,2,12,0,4,1,0,0,60,0,0
54,2,238257,9,13,4,10,1,4,1,0,0,50,39,0
39,5,206253,9,13,2,10,5,4,0,0,0,40,39,0
37,4,172571,11,9,0,7,1,4,1,0,0,40,39,0
59,4,95165,10,16,2,12,0,4,1,0,0,40,39,0
69,4,141181,4,3,2,1,0,4,1,1797,0,40,39,0
24,4,267843,9,13,4,10,3,2,0,0,0,35,39,0
36,4,181382,8,11,2,7,0,4,1,3103,0,40,39,1
21,0,207782,15,10,4,0,3,4,1,0,0,30,39,0
68,0,103161,11,9,6,0,1,4,1,0,0,32,39,0
20,4,132320,15,10,5,3,1,4,1,0,0,40,39,0
26,6,201138,8,11,4,8,1,4,0,0,0,35,39,0
48,4,239058,2,8,6,6,4,4,0,0,0,50,39,0
39,5,239755,14,15,2,10,0,4,1,0,1902,50,39,1
