age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
45,1,99129,9,9,2,3,5,4,0,7441,0,40,39,1
50,4,288980,11,10,1,4,4,4,0,0,1008,38,39,1
36,6,191845,10,12,3,1,2,4,0,8258,0,40,39,1
49,5,152339,14,11,2,11,5,4,0,0,0,31,39,1
37,4,151793,10,13,4,6,2,4,0,14179,0,50,39,1
35,0,319432,8,10,0,2,4,2,0,0,0,40,39,1
38,4,192251,11,9,3,1,3,4,0,0,23,39,39,1
52,2,277689,9,13,2,10,5,4,0,2836,0,41,39,1
35,4,166998,9,13,2,9,5,4,0,0,0,36,39,1
60,2,89124,11,11,2,5,4,4,0,6404,0,37,39,1
57,5,70321,9,8,1,7,4,3,0,14897,0,40,39,1
39,4,179417,15,10,1,6,1,4,0,0,0,40,39,1
32,3,103049,5,5,2,7,5,1,0,0,0,38,28,1
51,6,74998,8,10,2,8,5,3,0,0,0,42,39,1
50,1,124735,11,9,2,5,5,4,0,5178,0,38,35,1
45,4,76019,4,4,2,8,5,1,0,0,0,40,31,1
39,4,99600,12,14,2,10,5,4,0,15024,0,24,39,1
60,5,167688,14,10,2,9,4,4,0,20418,0,12,39,1
43,4,345413,9,12,1,8,4,4,0,14907,0,48,39,1
33,1,37601,13,14,2,9,4,4,0,0,0,40,39,1
50,4,242655,11,9,2,1,5,4,0,7688,0,40,39,1
42,2,265774,9,13,2,10,5,4,0,0,0,43,39,1
39,3,90816,9,8,2,0,5,3,0,0,0,40,39,1
32,2,222678,10,12,4,10,2,4,0,0,0,46,39,1
54,4,364964,10,10,0,8,2,4,0,0,0,43,39,1
32,4,165233,9,13,2,1,5,1,0,0,0,39,30,1
40,4,172634,8,12,0,9,4,4,0,0,0,34,39,1
25,4,65515,11,9,2,7,5,4,0,0,0,36,39,1
39,5,406771,14,10,2,10,4,4,0,0,0,42,39,1
51,5,62130,4,7,4,7,3,3,0,0,0,59,14,1
35,4,340501,9,13,3,10,4,4,0,0,0,40,39,1
51,5,119138,15,10,2,1,5,4,0,0,0,36,39,1
58,4,225603,13,14,2,9,5,3,0,14039,0,37,36,1
44,4,175970,9,9,2,8,5,4,0,0,799,23,39,1
30,4,193083,14,10,2,11,4,4,0,0,0,41,34,1
47,4,160559,10,10,2,2,5,4,0,0,0,34,39,1
61,0,125484,11,9,2,0,5,4,0,5153,0,40,34,1
35,4,159427,11,9,3,9,1,3,0,0,0,37,18,1
52,2,181721,11,13,0,9,1,3,0,0,0,35,31,1
40,5,596933,9,13,2,10,5,2,0,1990,0,43,39,1
74,2,89393,6,10,2,2,5,3,0,0,0,40,21,1
38,4,370187,11,12,0,8,4,4,0,99999,0,53,39,1
38,1,189677,10,9,2,2,5,4,0,0,0,38,39,1
46,4,307092,9,12,2,4,5,4,0,0,0,40,39,1
55,4,104437,14,9,2,10,3,1,0,0,0,81,39,1
44,4,116385,11,13,2,5,5,4,0,0,0,49,39,1
43,3,179868,9,13,0,11,4,4,0,0,0,40,39,1
31,5,325174,9,13,2,3,5,4,0,0,1651,35,39,1
44,4,428456,9,13,1,10,3,4,0,14775,0,47,39,1
36,4,159649,13,13,4,11,1,3,0,13698,0,46,39,1
35,2,36117,12,14,2,10,3,4,0,0,0,51,39,1
54,5,100833,10,9,2,0,5,4,0,0,0,30,39,1
45,2,168464,12,9,2,1,5,2,0,0,0,40,39,1
46,4,225503,5,10,1,3,4,4,0,0,0,47,39,1
49,2,203312,9,15,0,3,1,4,0,0,0,45,39,1
40,2,183590,13,10,3,10,1,2,0,0,0,42,39,1
29,4,216227,7,12,1,10,4,4,0,0,0,48,39,1
46,3,123472,11,10,1,1,4,4,0,0,0,33,39,1
42,4,178177,6,7,1,6,3,4,0,0,0,40,39,1
28,4,184911,9,13,2,5,5,4,0,0,0,47,39,1
25,4,227419,10,9,2,2,5,4,0,0,0,42,39,1
37,5,114961,8,12,2,11,5,4,0,0,0,57,39,1
33,4,245363,8,10,3,6,2,4,0,0,0,40,32,1
35,4,66158,8,12,3,7,1,1,0,0,0,40,32,1
33,5,169129,8,11,0,3,1,4,0,10033,0,73,16,1
41,4,590645,11,13,2,10,5,3,0,14424,0,40,39,1
34,5,196792,7,11,1,10,4,4,0,0,0,25,39,1
34,6,118042,8,12,2,11,3,4,0,5574,0,30,7,1
44,1,44616,9,13,0,9,4,4,0,0,0,48,39,1
52,3,86792,13,14,2,10,4,4,0,7780,0,55,39,1
48,4,209847,10,10,0,2,1,4,0,99999,0,52,39,1
39,3,141884,11,11,1,11,4,3,0,8305,0,37,39,1
46,2,47734,10,13,0,4,2,4,0,0,0,54,39,1
35,2,36729,13,14,4,6,1,4,0,0,0,56,39,1
42,4,185937,13,9,0,3,2,4,0,8288,0,40,39,1
38,3,311709,11,9,4,2,2,4,0,8270,0,54,39,1
49,3,166735,9,12,0,3,4,4,0,0,0,40,39,1
41,6,333598,14,10,2,4,4,4,0,0,0,40,39,1
34,4,272957,9,11,2,3,5,4,0,0,0,40,39,1
27,4,203559,14,10,2,10,4,4,0,0,0,40,39,1
51,1,37404,11,13,4,1,1,4,0,0,0,40,39,1
57,5,70141,10,8,1,7,4,3,0,14952,0,40,39,1
30,4,169592,9,13,1,4,5,4,0,0,0,40,39,1
49,3,46153,8,11,0,10,4,4,0,0,0,40,39,1
45,0,38440,12,13,2,2,4,4,0,8862,0,19,39,1
38,4,329310,14,11,4,12,3,4,0,6043,0,56,39,1
30,1,294879,9,12,3,10,1,4,0,265,0,58,39,1
34,2,181446,9,13,2,8,5,4,0,0,0,27,39,1
36,4,108350,14,9,2,5,5,4,0,0,0,44,39,1
36,4,90219,9,12,2,9,5,4,0,0,0,32,39,1
46,4,247375,10,10,2,10,5,4,0,0,0,42,26,1
26,3,31301,11,9,2,1,5,4,0,0,0,40,39,1
50,4,141133,11,9,2,3,5,4,0,0,0,40,39,1
31,4,144906,9,13,1,9,4,4,0,4439,0,25,39,1
65,4,186311,11,9,5,4,1,4,0,0,0,15,39,1
44,1,211677,10,16,4,10,1,3,0,0,0,38,39,1
37,4,166970,9,13,2,9,4,4,0,0,0,40,39,1
38,4,96018,7,11,2,1,2,1,0,5989,0,39,39,1
48,4,141548,10,10,2,2,5,4,0,0,0,45,39,1
35,4,189761,9,11,2,8,5,4,0,0,0,32,39,1
39,2,135143,11,13,3,9,3,4,0,9375,0,50,34,1
42,3,153344,13,14,1,10,3,4,0,0,0,45,39,1
40,0,27181,9,11,1,0,3,4,0,0,0,30,39,1
55,2,115553,10,13,1,10,4,4,0,0,0,41,39,1
38,3,134305,9,13,2,4,4,4,0,0,0,37,39,1
55,1,48148,12,12,3,7,2,4,0,0,0,40,10,1
61,3,155098,8,11,2,4,5,4,0,0,0,44,39,1
48,4,106319,11,13,4,4,1,4,0,27734,0,35,39,1
53,3,205150,13,10,0,11,2,4,0,0,0,43,39,1
44,1,95972,12,14,2,4,5,4,0,15024,0,44,39,1
46,4,288419,11,9,2,5,5,2,0,1614,0,39,39,1
44,5,221548,3,7,2,3,5,4,0,0,0,31,39,1
32,4,219985,9,12,3,3,1,4,0,14330,0,48,39,1
47,3,331650,11,9,2,0,5,4,0,0,0,35,39,1
46,5,264985,10,13,2,6,5,4,0,0,1018,25,39,1
39,4,197970,9,11,3,9,3,4,0,0,0,38,33,1
44,4,89950,9,13,1,10,3,4,0,0,0,35,39,1
36,4,47454,11,10,1,1,4,4,0,0,0,41,39,1
38,5,143731,9,12,2,10,5,4,0,0,0,43,15,1
39,2,212234,13,14,2,6,5,4,0,0,728,49,39,1
35,3,294294,11,11,3,6,2,4,0,1456,0,50,39,1
84,4,89111,9,13,2,4,5,4,0,0,0,39,12,1
30,4,506258,9,13,3,7,2,4,0,2487,0,42,39,1
29,4,118482,14,10,2,1,4,4,0,7177,0,48,36,1
44,2,287619,12,11,2,4,5,2,0,0,0,49,39,1
51,4,122496,9,15,2,10,4,3,0,99999,0,35,39,1
40,4,142081,9,12,1,4,4,4,0,0,0,55,39,1
38,4,202937,9,13,3,6,2,4,0,0,0,40,39,1
29,4,62089,12,11,2,10,5,4,0,0,0,40,39,1
29,4,181351,10,13,2,7,3,4,0,0,1774,46,39,1
44,4,198900,14,10,3,3,1,4,0,0,0,42,39,1
45,2,285961,12,14,2,7,5,4,0,15024,0,42,39,1
37,0,371419,13,9,2,5,5,4,0,5178,0,40,39,1
40,3,105700,11,10,1,6,4,3,0,0,0,45,39,1
35,3,180406,10,10,2,3,5,4,0,0,0,40,39,1
28,4,355223,11,13,3,9,1,4,0,0,0,40,39,1
53,1,218444,7,11,1,1,4,2,0,0,0,41,39,1
29,4,119319,10,9,2,9,5,1,0,0,0,12,6,1
45,4,121786,13,10,2,10,5,4,0,0,0,40,9,1
39,2,127513,9,13,2,7,5,4,0,0,0,44,39,1
30,4,125195,8,12,4,9,1,4,0,13705,0,35,39,1
53,4,410811,10,10,3,5,2,4,0,10272,0,42,28,1
49,3,106412,11,9,2,11,5,2,0,0,1492,37,39,1
32,4,144235,11,10,4,11,1,4,0,14218,0,34,39,1
34,0,317214,14,10,1,0,4,4,0,0,0,20,39,1
37,5,85837,14,13,2,7,5,4,0,7551,0,52,39,1
48,4,102369,9,13,2,4,4,4,0,0,2408,20,39,1
27,4,244282,10,9,2,1,5,4,0,0,0,49,39,1
38,6,47214,9,12,2,8,5,0,0,0,0,46,39,1
47,3,379939,8,11,2,6,5,4,0,0,0,24,31,1
50,3,137896,9,13,5,4,1,4,0,0,0,31,39,1
59,4,165597,11,9,2,6,4,4,0,99999,0,40,39,1
25,4,211232,11,9,1,11,2,4,0,0,0,46,39,1
31,1,184805,14,11,3,8,2,4,0,0,0,34,39,1
38,4,595270,10,12,3,5,2,3,0,0,0,46,39,1
35,3,106558,9,13,2,10,2,4,0,0,0,46,39,1
29,5,250686,14,10,2,0,5,3,0,0,0,52,33,1
54,2,256868,13,9,3,2,3,4,0,0,0,40,39,1
86,3,206699,11,13,2,9,5,4,0,0,0,40,39,1
49,3,166660,9,14,0,6,4,3,0,0,0,40,39,1
35,6,256991,9,13,2,1,5,4,0,0,0,39,39,1
61,4,155091,7,10,2,4,5,3,0,0,0,44,39,1
38,0,48498,10,10,2,2,5,4,0,0,1908,12,39,1
44,3,251868,13,11,1,10,3,4,0,0,0,48,39,1
39,4,169280,11,12,0,4,3,4,0,14304,0,47,39,1
29,4,281153,9,13,4,6,1,4,0,0,505,36,39,1
46,4,163190,9,12,2,8,4,4,0,0,0,35,9,1
39,4,148674,11,9,2,7,5,4,0,0,0,16,39,1
47,3,170857,7,12,2,1,5,4,0,0,0,39,22,1
29,4,191541,7,11,2,8,5,4,0,0,0,37,39,1
35,3,168262,10,12,1,7,3,4,0,8065,0,49,39,1
48,4,126077,13,9,3,1,2,4,0,0,0,46,39,1
42,2,32679,10,13,2,2,5,1,0,0,0,33,39,1
39,4,178967,10,9,2,1,5,4,0,0,0,31,39,1
29,4,176736,9,13,3,4,3,4,0,0,0,38,39,1
42,0,109912,10,12,2,2,4,4,0,0,0,13,39,1
51,4,240402,12,9,5,6,1,3,0,0,0,40,39,1
29,4,191738,9,13,2,11,5,4,0,0,0,42,39,1
46,4,294316,10,14,0,9,4,4,0,23565,0,60,39,1
52,4,122527,10,16,2,10,5,4,0,99999,0,35,39,1
41,1,410816,9,15,3,9,1,4,0,0,0,49,35,1
45,4,94953,9,12,2,5,5,4,0,0,0,31,39,1
42,4,208665,13,11,2,6,5,4,0,0,0,41,18,1
37,4,212245,13,14,2,10,5,4,0,0,0,48,39,1
34,2,134518,9,11,2,9,5,4,0,0,0,23,39,1
46,4,159855,11,9,3,8,1,2,0,14147,0,38,39,1
44,4,255022,10,12,2,3,5,2,0,0,0,46,39,1
40,3,47835,9,13,0,4,3,4,0,0,0,51,39,1
46,4,130899,9,13,0,8,1,3,0,99999,0,40,39,1
26,4,82828,10,9,4,7,3,4,0,0,0,50,32,1
56,4,160985,10,9,5,0,4,4,0,99999,0,41,39,1
38,6,169916,8,12,2,8,5,4,0,0,0,24,39,1
51,1,100244,9,11,2,0,5,4,0,7528,0,40,39,1
39,3,432039,7,8,2,3,5,4,0,4990,0,36,39,1
30,4,181372,9,13,2,9,5,4,0,0,0,41,39,1
31,4,227662,9,11,2,5,5,2,0,0,0,38,25,1
44,6,342109,10,15,2,9,4,4,0,8046,0,42,39,1
34,4,167020,9,13,2,9,5,4,0,0,0,29,39,1
35,3,204777,9,13,3,5,4,4,0,0,0,48,39,1
45,3,168926,6,10,2,5,5,2,0,3683,0,37,39,1
36,4,188600,9,13,2,4,5,4,0,0,0,53,39,1
55,3,212518,9,13,0,4,1,4,0,0,0,44,39,1
46,4,342375,9,12,2,4,5,4,0,0,0,56,39,1
57,4,99144,11,13,5,3,1,3,0,0,0,40,39,1
56,3,155033,9,12,2,6,3,4,0,0,0,45,39,1
31,4,294673,13,10,2,2,2,4,0,0,294,39,39,1
43,4,102197,7,12,2,8,5,4,0,0,1875,40,39,1
28,2,287314,9,13,2,9,5,2,0,0,0,40,39,1
52,4,123514,10,16,2,10,5,4,0,99999,0,36,39,1
40,6,401360,12,14,2,6,5,4,0,0,1894,37,39,1
38,4,157589,10,12,2,7,5,1,0,0,0,31,36,1
45,1,209491,11,13,2,9,5,4,0,0,0,43,39,1
43,4,142878,11,9,2,10,5,4,0,0,0,40,39,1
61,5,80921,15,10,2,11,3,4,0,0,0,64,39,1
57,1,23669,11,9,2,10,4,4,0,0,0,40,39,1
37,4,182047,11,14,0,4,1,4,0,0,2410,55,15,1
37,4,329018,11,9,2,1,4,4,0,49,0,40,39,1
43,4,143584,12,10,2,10,5,4,0,0,0,58,39,1
35,4,349627,6,11,2,10,5,4,0,0,0,31,39,1
37,4,103857,9,13,2,10,4,4,0,7324,0,33,39,1
44,2,231088,9,13,0,9,1,4,0,4969,0,27,39,1
62,4,35372,9,13,0,6,4,4,0,0,0,41,39,1
53,3,216517,8,12,0,2,2,4,0,0,0,38,36,1
59,2,104345,11,12,4,7,1,4,0,15136,0,68,39,1
62,5,423264,6,9,1,3,4,4,0,48557,0,15,39,1
39,4,111376,10,10,4,5,2,4,0,8614,0,43,39,1
44,4,183935,12,13,2,9,4,4,0,7688,0,35,39,1
53,3,219890,13,10,2,12,5,4,0,0,0,36,39,1
60,4,210868,11,11,2,1,5,4,0,0,0,34,39,1
33,3,320039,8,12,0,9,1,3,0,0,0,49,39,1
47,1,114622,9,12,1,4,3,4,0,8841,0,33,39,1
39,4,240450,14,9,5,12,1,2,0,0,0,40,39,1
40,4,185575,11,9,2,3,5,3,0,0,0,40,39,1
41,4,163246,9,13,2,8,4,4,0,0,0,36,3,1
37,1,45858,7,12,2,4,5,4,0,0,0,37,39,1
29,4,106606,9,13,3,10,2,4,0,0,0,45,39,1
42,2,319268,11,11,0,5,2,4,0,0,0,45,39,1
38,5,218279,10,12,2,10,3,3,0,7496,0,41,39,1
37,2,44733,10,13,2,10,5,4,0,0,0,27,39,1
38,1,106913,14,10,0,10,3,4,0,0,0,41,39,1
33,4,101349,13,13,3,9,2,4,0,0,0,46,39,1
39,2,198098,9,13,4,10,1,4,0,0,0,44,39,1
47,3,38537,9,13,4,4,1,4,0,0,0,52,39,1
59,1,47959,12,14,2,8,1,4,0,0,0,41,9,1
33,4,321154,7,12,1,8,3,4,0,0,0,26,39,1
50,4,205876,14,9,2,12,5,4,0,0,0,40,39,1
44,4,121981,11,13,2,2,5,3,0,7688,0,40,37,1
48,2,223914,12,11,2,2,5,4,0,0,0,27,39,1
32,4,83419,1,7,0,4,4,4,0,0,0,40,38,1
57,2,259686,9,12,2,8,5,4,0,0,0,43,39,1
47,5,165221,13,14,2,8,5,3,0,0,0,35,37,1
38,4,305475,14,10,2,1,4,4,0,0,0,41,39,1
32,2,233635,9,13,1,6,3,4,0,12794,0,56,39,1
35,4,94678,12,10,2,4,5,4,0,7433,0,43,39,1
33,4,89584,14,10,2,9,5,1,0,0,0,7,37,1
54,6,153446,11,9,2,12,5,4,0,0,1838,40,39,1
30,4,397389,12,11,2,7,3,2,0,99999,0,48,39,1
42,4,240628,11,14,2,7,5,4,0,0,0,45,39,1
53,4,210415,11,9,2,9,4,4,0,14711,0,37,39,1
33,4,235855,13,14,2,4,5,4,0,0,0,40,39,1
31,2,177357,10,12,2,6,5,3,0,0,0,42,39,1
31,2,219990,9,11,2,9,5,4,0,0,0,31,39,1
55,1,267144,7,12,4,10,2,4,0,0,0,37,39,1
43,5,246933,10,9,2,10,5,4,0,0,0,39,22,1
39,4,172366,8,11,2,1,5,4,0,0,0,20,39,1
48,3,194382,13,10,2,4,3,4,0,4519,0,40,39,1
44,4,84090,7,12,0,4,3,4,0,0,0,53,39,1
36,6,119402,9,12,2,3,5,4,0,0,0,35,39,1
36,4,190748,12,11,2,9,5,4,0,0,0,40,39,1
51,0,50918,7,11,1,0,4,4,0,0,0,20,39,1
37,2,125407,9,12,2,8,5,4,0,7618,0,40,39,1
50,3,113014,11,10,2,4,2,4,0,9318,0,39,39,1
46,4,105399,14,10,2,4,4,4,0,0,0,48,37,1
46,2,106629,9,11,0,6,4,4,0,0,0,43,25,1
60,5,176364,13,9,3,10,1,4,0,0,0,45,39,1
56,4,104444,14,9,2,11,3,1,0,0,0,84,39,1
51,4,199403,13,12,0,6,1,4,0,0,0,45,19,1
34,3,378796,9,13,3,7,2,4,0,0,0,43,26,1
30,4,325753,9,13,3,10,2,4,0,0,0,38,39,1
41,4,226350,10,10,2,4,5,4,0,0,0,36,39,1
38,4,53730,11,13,3,10,2,2,0,0,0,48,39,1
38,5,86174,10,13,3,4,2,4,0,0,0,46,39,1
31,4,187007,9,9,0,8,2,4,0,0,0,51,39,1
45,4,186977,13,10,4,3,1,4,0,0,0,44,39,1
56,4,89246,8,12,0,11,2,4,0,0,0,30,27,1
52,3,190152,11,10,5,2,1,3,0,0,0,48,39,1
51,4,124929,9,13,1,10,1,4,0,9915,0,44,39,1
47,4,205835,10,10,2,10,5,4,0,0,0,40,39,1
36,4,187625,14,10,1,12,4,4,0,0,0,40,39,1
50,5,82354,11,13,0,2,2,2,0,0,0,49,39,1
60,5,194860,10,15,2,8,1,4,0,4787,0,46,39,1
40,3,63475,13,10,2,10,5,4,0,0,0,33,39,1
45,4,144029,11,11,0,5,2,4,0,0,0,45,39,1
44,1,211684,10,16,4,10,1,3,0,0,0,36,39,1
41,6,31266,13,9,0,10,4,1,0,0,0,40,39,1
34,3,214221,10,9,0,8,3,4,0,0,0,40,39,1
54,2,194806,11,14,0,5,1,4,0,4787,0,56,39,1
22,4,233442,9,13,0,3,1,3,0,9996,0,62,39,1
54,3,142965,12,13,3,1,1,4,0,0,0,27,39,1
40,3,421548,12,14,3,3,1,2,0,0,0,40,39,1
55,3,361740,11,12,4,7,2,4,0,0,0,40,39,1
24,4,65589,10,9,2,7,4,3,0,0,0,40,37,1
42,6,596556,9,13,2,10,5,2,0,6409,0,40,39,1
37,4,85182,7,12,2,10,5,4,0,0,0,28,39,1
73,4,88764,9,13,2,5,5,3,0,0,0,40,15,1
43,4,258412,13,9,2,4,5,4,0,0,0,41,39,1
46,5,181679,9,13,2,4,5,4,0,0,0,9,39,1
48,6,160714,9,11,2,8,5,4,0,0,0,37,39,1
33,4,101526,9,13,1,12,1,4,0,0,0,50,39,1
30,4,315524,9,11,3,3,3,4,0,8850,0,40,39,1
56,4,170331,10,10,1,5,3,4,0,14844,0,38,39,1
42,4,115254,12,14,0,4,4,4,0,0,2487,46,39,1
37,4,448722,10,13,2,10,5,3,0,3387,0,43,39,1
38,4,133516,12,11,2,3,2,4,0,99999,0,33,39,1
45,4,119821,11,9,0,11,1,4,0,0,0,48,39,1
34,4,159452,11,9,3,8,1,4,0,0,0,37,24,1
28,4,96126,9,13,2,5,5,4,0,0,0,52,39,1
34,4,196719,8,12,2,10,5,4,0,0,0,29,39,1
38,3,133963,9,13,0,9,1,4,0,0,0,49,39,1
54,4,154947,1,7,2,7,5,2,0,0,0,39,39,1
34,4,44990,14,10,2,2,4,4,0,9035,0,26,39,1
31,4,167441,15,10,2,4,3,4,0,8663,0,46,39,1
39,6,187136,12,13,0,4,1,4,0,0,0,50,36,1
42,4,163025,8,12,0,6,2,3,0,12322,0,40,39,1
43,6,86523,11,13,3,4,1,3,0,0,0,45,39,1
32,4,124571,14,9,2,1,4,4,0,0,0,40,39,1
37,5,59014,8,10,2,10,4,4,0,3872,0,50,34,1
47,5,114582,9,13,1,8,3,4,0,0,0,51,29,1
47,5,317723,8,12,2,7,5,4,0,0,0,32,39,1
41,2,144256,10,13,0,10,2,2,0,0,0,40,34,1
51,3,194127,14,10,2,2,5,4,0,4386,0,40,39,1
49,1,42970,9,15,2,10,5,4,0,0,0,40,39,1
24,4,237360,15,10,2,8,5,4,0,0,0,38,39,1
41,4,195606,11,11,3,10,2,2,0,0,0,42,39,1
42,4,189842,11,11,2,8,5,4,0,0,0,22,39,1
51,4,174349,10,10,1,3,3,4,0,14812,0,28,39,1
43,4,105935,11,9,2,1,5,3,0,0,0,34,39,1
51,4,334124,11,9,2,4,5,4,0,0,0,32,39,1
27,4,324992,9,13,3,8,2,4,0,0,526,40,39,1
40,4,158851,11,9,4,2,2,4,0,0,0,56,39,1
30,7,159736,12,13,2,9,5,4,0,0,0,44,39,1
47,6,224177,9,13,0,4,1,4,0,0,0,39,39,1
33,4,62359,9,12,3,10,1,4,0,0,0,60,39,1
41,1,170228,12,14,3,4,1,4,0,14084,0,59,39,1
43,1,192714,14,10,2,9,4,4,0,0,0,40,36,1
41,3,251752,11,14,1,10,3,4,0,0,0,42,39,1
49,2,100217,9,13,2,1,5,4,0,0,0,40,39,1
38,2,116589,10,12,2,9,5,4,0,0,0,20,39,1
52,2,155275,11,9,2,1,4,4,0,0,0,40,39,1
36,2,380614,8,12,2,4,5,4,0,0,0,25,23,1
27,3,233448,9,13,0,3,2,4,0,10592,0,63,39,1
51,4,147829,8,12,2,12,4,4,0,15009,0,59,39,1
50,4,124489,14,9,2,7,4,4,0,0,0,40,39,1
36,1,327590,12,13,0,13,1,4,0,885,0,43,39,1
37,4,133785,13,10,2,3,2,4,0,99999,0,32,39,1
51,4,142868,11,11,2,7,3,4,0,0,0,33,39,1
45,4,160777,9,13,2,9,5,4,0,0,0,25,39,1
37,6,242658,9,13,2,1,5,3,0,0,0,35,39,1
49,1,32800,9,13,2,4,5,0,0,0,0,40,39,1
52,4,372333,12,9,0,8,4,4,0,0,0,40,39,1
41,4,212581,7,11,2,7,5,4,0,0,1707,37,39,1
36,4,183532,12,9,2,7,4,4,0,7441,0,40,39,1
43,5,395523,11,11,2,6,5,3,0,0,1202,58,39,1
36,5,196254,11,9,2,6,4,4,0,99999,0,40,19,1
34,4,191601,15,10,2,6,5,4,0,7298,0,40,39,1
37,0,94660,8,12,2,0,4,2,0,7555,0,49,2,1
36,4,222128,13,11,1,10,4,4,0,0,0,34,39,1
33,4,280548,10,12,3,4,1,4,0,0,0,40,39,1
39,4,329793,13,11,4,11,2,4,0,6573,0,55,39,1
36,6,191844,10,12,3,1,2,4,0,8283,0,40,39,1
43,4,103461,10,9,2,11,5,3,0,0,0,40,39,1
31,5,153703,8,10,1,6,4,4,0,0,0,36,39,1
26,5,206279,10,9,3,8,3,4,0,99999,0,40,11,1
35,4,270563,10,13,1,4,1,4,0,0,0,45,39,1
30,4,300610,15,10,2,4,5,2,0,0,0,40,39,1
26,4,82833,10,9,4,7,3,4,0,0,0,50,32,1
41,4,180508,9,13,0,10,1,4,0,0,0,49,39,1
39,4,340616,10,13,1,5,4,4,0,0,0,40,24,1
43,4,169857,8,10,2,5,5,3,0,0,0,40,39,1
56,0,132858,11,13,3,0,1,4,0,0,0,49,37,1
49,2,224118,10,12,0,9,3,4,0,5567,0,47,30,1
32,4,166494,12,11,2,4,3,3,0,8032,0,46,31,1
46,4,198780,14,10,3,1,1,4,0,0,0,40,38,1
50,4,24234,15,10,2,2,3,4,0,0,0,24,39,1
44,1,162397,15,10,5,12,1,4,0,0,0,45,39,1
32,4,180398,11,9,1,1,4,4,0,0,0,40,39,1
35,4,49243,11,11,1,8,3,4,0,0,0,40,39,1
36,4,270513,9,13,0,9,1,4,0,0,0,40,39,1
40,5,343036,9,11,2,7,5,4,0,0,0,50,39,1
42,5,143761,11,11,2,9,5,4,0,0,0,40,22,1
28,4,181229,14,10,2,7,2,3,0,7768,0,40,39,1
41,5,375515,9,12,2,1,5,4,0,52,0,40,39,1
38,3,352732,8,10,1,3,3,2,0,0,0,58,37,1
38,1,189674,10,9,2,2,5,4,0,0,0,38,39,1
40,4,372491,15,10,2,1,5,4,0,0,0,39,39,1
35,4,135017,11,9,2,1,4,4,0,0,0,40,39,1
32,4,100088,10,10,2,7,5,4,0,0,0,29,39,1
47,3,165181,10,13,2,10,5,4,0,0,0,38,39,1
38,3,116592,11,11,2,9,5,4,0,0,0,20,39,1
38,4,215948,8,11,2,10,4,3,0,7336,0,44,39,1
46,3,229224,12,13,0,8,1,2,0,0,0,22,39,1
27,4,211152,9,13,3,4,2,4,0,0,0,56,39,1
29,4,163605,9,13,5,9,4,3,0,0,0,54,39,1
40,4,341082,9,13,1,1,4,4,0,0,0,40,35,1
37,1,94138,11,11,2,0,5,3,0,7493,0,47,19,1
40,3,93796,10,9,2,7,5,4,0,0,0,41,39,1
46,4,101824,10,9,1,1,4,4,0,0,0,40,39,1
30,2,376734,8,11,3,12,3,4,0,0,0,41,32,1
43,3,160461,11,10,4,7,2,2,0,14313,0,40,39,1
42,4,125311,8,10,2,5,5,2,0,0,0,40,39,1
50,4,312431,12,14,2,8,5,4,0,0,1773,40,39,1
35,4,44780,14,10,2,1,5,4,0,7011,0,18,39,1
43,2,135852,11,11,0,2,2,3,0,0,914,45,39,1
36,4,192963,13,9,2,9,5,4,0,0,0,31,39,1
32,5,446080,13,12,2,8,5,4,0,0,0,45,39,1
39,1,372130,12,9,2,7,5,4,0,5178,0,40,39,1
36,4,182154,12,12,1,4,3,4,0,0,2162,48,26,1
41,6,166872,13,11,2,5,3,4,0,0,0,31,39,1
36,2,110053,11,14,2,9,5,4,0,15024,0,47,39,1
40,2,112302,11,14,0,10,4,4,0,7480,0,36,31,1
53,3,144520,14,10,1,11,4,4,0,0,0,40,39,1
38,4,108105,9,13,4,8,3,4,0,0,0,34,39,1
32,1,27030,8,12,2,1,5,2,0,0,0,25,39,1
44,2,189687,12,9,2,2,5,4,0,0,0,29,39,1
39,4,133275,11,10,2,9,2,4,0,0,0,22,39,1
33,4,185531,13,9,3,7,2,4,0,0,0,21,26,1
44,4,84286,9,12,0,4,2,4,0,0,0,48,39,1
38,4,423616,8,10,2,12,5,4,0,0,0,35,39,1
52,4,101003,9,15,3,8,1,4,0,0,0,58,32,1
40,1,277197,9,13,2,3,5,4,0,0,0,39,39,1
55,2,259956,9,12,1,8,4,4,0,0,0,44,39,1
36,3,144490,9,12,2,9,5,1,0,0,0,39,29,1
43,4,178187,7,7,2,6,4,4,0,0,0,40,39,1
47,2,154998,11,13,3,8,1,4,0,0,0,44,39,1
37,5,172425,8,12,2,2,5,4,0,0,0,23,39,1
45,4,371109,13,9,1,12,4,4,0,0,0,33,39,1
52,2,195034,12,13,0,3,1,4,0,4808,0,58,39,1
29,2,177414,11,13,2,9,5,4,0,0,0,40,38,1
27,4,243693,7,11,3,6,2,4,0,0,0,38,39,1
52,4,139653,9,12,4,4,4,2,0,0,0,36,39,1
37,4,112467,8,11,3,10,1,4,0,0,254,45,39,1
38,3,179039,13,9,3,3,2,4,0,0,0,40,39,1
40,4,183223,12,14,2,10,5,4,0,0,0,53,39,1
46,2,371656,10,10,0,7,4,4,0,0,712,40,39,1
52,4,126333,14,9,3,1,1,4,0,0,0,49,39,1
